Prodotti fitosanitari venduti nell'anno 2018 (fonte dati: Autorità regionale competente, dichiarazioni di vendita p.f. 2017, art. 16 D.Lgs. 150/2012);;;
Provincia;N. Reg. ; Prodotto fitosanitario venduto;"Quantità 
(Kg o litri)"
PD;9787;MICROBAGNABILE WG 1 KG;24
PD;9790;;403
PD;9790;CONTATTO 320;123
PD;9800;;113,62
PD;9800;MAVRIK  20 EW;1,2
PD;9800;MAVRIK 20 EW;176,5
PD;9802;COPREN HI BIO;79
PD;9809;;230
PD;9809;MALVIN 80 WG;49
PD;9813;DICLOPYR;7
PD;9832;TREK P;45
PD;9843;;210
PD;9843;BASAGRAN SG;183
PD;9843;BASAGRAN SG x 3 Kg;27
PD;9867;4 STAGIONI;5,75
PD;9872;;50
PD;9872;AKRIS;90
PD;9872;AKRIS x 5 Lt;100
PD;9880;SOL MICRO GD;140
PD;9900;;41
PD;9900;FLAVOS;23
PD;9941;;3.581,00
PD;9941;BUMPER P;5
PD;9954;;945
PD;9954;JOKER;4.133,00
PD;9954;JOKER  x 1 Lt;142
PD;9954;JOKER 1 LT;1
PD;9963;;227
PD;9963;METIDANE 22;23
PD;9995;;28
PD;9995;ARIUS;51,75
PD;9995;ARIUS x 1 Lt;5
PD;10029;KING;1,25
PD;10048;KUMULUS TECNO;825
PD;10049;;730
PD;10049;DURSBAN 75 WG;178
PD;10057;;1
PD;10057;ARPEL WDG;407
PD;10105;;5,5
PD;10105;RIDOMIL GOLD SL;13
PD;10106;RIDOMIL GOLD COMBI WP;55
PD;10117;;898
PD;10117;STRATOS ULTRA;2.943,00
PD;10117;STRATOS ULTRA x 1 Lt;47
PD;10117;STRATOS ULTRA x 5 Lt;80
PD;10118;;160
PD;10118;AMISTAR;650
PD;10119;EQUATION PRO;4,2
PD;10127;;115,94
PD;10127;DECIS JET;141,51
PD;10127;DECIS JET 100 ML;3,4
PD;10127;DECIS JET 50 ML;1,2
PD;10127;DECIS JET PFNPE;16,29
PD;10141;SOFREVAL 80 MICRO;375
PD;10154;BORDOFLOW SECTOR;4
PD;10161;;198
PD;10161;ORTIVA;173,62
PD;10161;ORTIVA x 1 Lt;2
PD;10183;GARLON EV;36,9
PD;10209;;5.801,00
PD;10209;GLYFOS ULTRA;1.169,00
PD;10209;GLYFOS ULTRA x 1 Lt;101
PD;10209;GLYFOS ULTRA x 20 Lt;1.840,00
PD;10209;GLYFOS ULTRA x 5 Lt;780
PD;10220;DICOPUR COMBI;24
PD;10224;;430
PD;10224;EMME-H;42
PD;10230;LUMAPLUS;706
PD;10263;;20
PD;10263;DRIVER;34
PD;10272;;700
PD;10272;CEREXIL M DG;360
PD;10296;;14.419,00
PD;10305;;1
PD;10305;OIKOS;8,9
PD;10305;OIKOS 20 ML;0,04
PD;10305;OIKOS PFNPE;0,88
PD;10306;MISTRAL;284
PD;10329;;36
PD;10329;FORUM MZ WG;680
PD;10350;;63
PD;10350;BLAST SG;72
PD;10357;;3
PD;10357;RIGRON SG;246
PD;10373;;285
PD;10373;CONTEST;48
PD;10381;;326
PD;10381;CONCORDE 40 EW;0,18
PD;10396;LIZOCIN;18,03
PD;10396;LIZOCIN 25 ML;0,17
PD;10398;STIKER;1,5
PD;10415;;361,5
PD;10415;ARIC 480 L.S.;191,5
PD;10423;;1.195,00
PD;10423;LUMACHICIDA VEBI;131,25
PD;10425;;9
PD;10425;SCUDEX;98
PD;10426;PROTIL EC;45
PD;10439;;17
PD;10439;SPRAY DUNGER GLOBAL;4
PD;10440;EXPANDER;44
PD;10447;NOVEL DUO;746
PD;10456;;1.082,25
PD;10456;KLARO ULTRA;3.194,75
PD;10461;DICOTURF;57,25
PD;10474;TERDIM;40
PD;10479;;2
PD;10479;NATURALIS;19
PD;10483;;20
PD;10483;EMBLEM;10
PD;10493;;386
PD;10493;RUNNER LO;2.033,00
PD;10494;;721,5
PD;10494;DISERBANTE TOTALE PREMIUM TOP;173
PD;10494;PREMIUM TOP;1.837,25
PD;10494;PREMIUM TOP DISERBANTE;132
PD;10504;;516
PD;10509;;1.720,00
PD;10509;MASTIFF ULTRA;214
PD;10532;TELDOR;16
PD;10540;TERIAL 75 WG;1
PD;10560;PIRETRO NATURA;19
PD;10563;ACOIDAL;140
PD;10563;ACOIDAL 1 KG;6
PD;10563;ACOIDAL 10 KG;200
PD;10563;ACOIDAL 25 KG;100
PD;10568;;5
PD;10568;ZOOMER;695
PD;10568;ZOOMER 1 LT;57
PD;10573;;160
PD;10573;KOCIDE 2000;1.020,00
PD;10585;;60
PD;10585;SULCOTREK;883
PD;10585;SULCOTREK  x 1 Lt;35
PD;10595;CUPRO ISAGRO BLU;495
PD;10604;;208,2
PD;10604;EMERALD 40 EW;867,18
PD;10604;EMERALD 40 EW 250 ML;3
PD;10604;EMERALD 40 EW 50 ML;0,2
PD;10604;EMERALD 40 EW PFNPE;1
PD;10604;EMERALD 40 EW x 1 Lt;52
PD;10627;FRUPICA;9
PD;10628;MIDAURIL MZ;123
PD;10632;;5
PD;10632;COBRE NORDOX SUPER 75 WG;898
PD;10671;CUAGRO HI BIO;120
PD;10701;CUMETA FLOW;500
PD;10710;;3
PD;10710;TOMAGAN x 1 Lt;1
PD;10734;;2.040,00
PD;10734;DUAL GOLD;5.364,00
PD;10734;DUAL GOLD x 1 Lt;118
PD;10735;;1.041,00
PD;10735;PRIMAGRAM GOLD;4.848,00
PD;10735;PRIMAGRAM GOLD 1 LT;3
PD;10735;PRIMAGRAM GOLD 5 LT;5
PD;10735;PRIMAGRAM GOLD x 5 Lt;195
PD;10741;METACINQUE;137,5
PD;10752;;21,5
PD;10752;STEWARD;90
PD;10752;STEWARD x 0,250 Kg;14,75
PD;10753;FOLICUR SE;2
PD;10758;;1.682,00
PD;10758;BETASANA TRIO;10
PD;10758;BETASANA TRIO SC;404
PD;10758;BETASANA TRIO SC x 5 Lt;35
PD;10771;;1.732,00
PD;10771;MOST MICRO;1.502,20
PD;10864;KOLFLOR GIARDINO LUMACHICIDA;50
PD;10890;;149
PD;10890;FLIPPER;60,15
PD;10925;;10
PD;10926;;30
PD;10926;ALTOREX;81
PD;10929;;0,2
PD;10929;CHIKARA 25 WG;16,1
PD;10931;;8
PD;10939;;123
PD;10939;CP 40 AGRO;41
PD;10941;FLAG;10
PD;10944;;89,25
PD;10944;KARATE ZEON;182
PD;10944;KARATE ZEON x 0,250 Lt;2,75
PD;10944;KARATE ZEON x 1 Lt;7
PD;10952;CARPOVIRUSINE PLUS;207
PD;10976;;3.071,81
PD;10976;METEOR;804,36
PD;10976;METEOR 250 ML;0,25
PD;10976;METEOR DA ML 250;1
PD;10985;MEVAXIL M;44
PD;10986;KASKO R;11
PD;10999;;115
PD;10999;BETANAL SE;188
PD;10999;BETANAL SE x 1 Lt;51
PD;11011;;2.038,00
PD;11011;DASH HC;3.508,00
PD;11011;DASH HC  x 1 Lt;26
PD;11029;;1.005,00
PD;11029;PYRINEX M 22;777
PD;11041;VITIL COMBI;360
PD;11045;;309,25
PD;11045;DODIPREV 35;11
PD;11045;DODIPREV 400 SC;85,5
PD;11045;FUNGIC. DODIPREV 35;4,25
PD;11059;;54
PD;11059;BIOPOWER;189
PD;11059;BIOPOWER x 1 Lt;19
PD;11062;;3
PD;11062;BION 50 WG;4
PD;11070;;21.100,00
PD;11088;BION MX;3
PD;11102;HELIOSOUFRE S;110,3
PD;11107;ECO-TRAP;24
PD;11119;;8,5
PD;11119;FLINT;66
PD;11133;SHELTER;103
PD;11157;;5
PD;11157;PROPYDOR;121,25
PD;11157;PROPYDOR PFNPE;5
PD;11165;POLAK;13
PD;11173;;268
PD;11173;AVAUNT EC;392
PD;11185;;2
PD;11190;PENCOR 10 EC;0,07
PD;11196;SULFAR;50
PD;11206;;435
PD;11206;CODACIDE;1.162,50
PD;11212;BATKUR;46
PD;11223;GALIGAN 500 SC;0,5
PD;11243;;8.229,00
PD;11243;LEOPARD 5 EC;4.942,00
PD;11243;LEOPARD 5 EC x 1 Lt;330
PD;11243;LEOPARD 5 EC x 5 Lt;80
PD;11253;;261
PD;11253;CALLISTO;407
PD;11253;CALLISTO  x 1 Lt;37
PD;11257;COSTAR WG;18,75
PD;11257;COSTAR WG 750 GR;0,75
PD;11258;;30
PD;11301;SPHERE;56
PD;11303;;290
PD;11303;CHAMP DP;1.320,00
PD;11313;PROXAN SL;8
PD;11341;;63
PD;11341;STARANE GOLD;1.319,00
PD;11341;STARANE GOLD x 1 Lt;29
PD;11345;ZOLVIS 80 WDG;13
PD;11353;;230
PD;11353;FUSILADE MAX;954
PD;11353;FUSILADE MAX x 1 Lt;6
PD;11359;SARCAP 800;198
PD;11360;;137,3
PD;11360;GRIP 25;83,05
PD;11360;GRIP 25 50 ML;1,55
PD;11360;GRIP 25 500 ML;20
PD;11390;;84
PD;11393;BEETLE;230
PD;11402;MELODY COMBI;595
PD;11403;MELODY COMPACT;11
PD;11416;OVIPRON TOP;350
PD;11448;;25
PD;11448;KICKER;24
PD;11449;;21.418,00
PD;11449;GARDOPRIM GOLD;100
PD;11479;;5
PD;11479;BRANCHER DIRADO;10
PD;11497;;11.171,00
PD;11501;VITE FOL;150
PD;11505;;140
PD;11505;READY GERMIPLUS;504
PD;11505;READY GERMIPLUS 7 KG;14
PD;11523;;30
PD;11523;SEPRADINA 400 SC;204
PD;11523;SEPRADINA SC;24
PD;11525;;94
PD;11525;FUNGIDINA;33,4
PD;11525;FUNGIDINA 400 SC;195,8
PD;11526;;128
PD;11526;SULTAN;537
PD;11534;BIOTIOL;0,8
PD;11561;;76
PD;11561;NEEMAZAL T/S;21,57
PD;11561;NEEMAZAL T/S 75 ML;1,42
PD;11569;;20
PD;11569;CUPROXAT S.D.I.;1.882,00
PD;11587;;45
PD;11587;CAMBEL S;117
PD;11596;;42,5
PD;11596;CALYPSO;39,5
PD;11596;CALYPSO x 0,500 Lt;2
PD;11600;;7
PD;11600;CRUISER 350 FS;2,5
PD;11614;;87,2
PD;11614;ACTARA 25 WG;217,4
PD;11619;TIOFLOR WDG;1.027,00
PD;11626;PITSTOP;5,5
PD;11637;CUPROFIX C DISPERSS;1.780,00
PD;11638;FLUORATE;4,5
PD;11638;FLUORATE 5 LT;30
PD;11642;PIKAR;5,25
PD;11649;;69
PD;11649;COMMAND 36 CS;505,5
PD;11653;;42
PD;11653;FOLIO GOLD 537,5 SC;67
PD;11654;;6
PD;11654;GRIZZLY EC;112
PD;11659;HERBITOTAL  S;10
PD;11659;HERBITOTAL S;110,5
PD;11660;;306
PD;11660;SHOGUN;1.978,00
PD;11660;SHOGUN x 5 Lt;15
PD;11660;SHOGUN x Lt 1;13
PD;11668;PLENUM 50 WG  x 0,250 Kg;2,5
PD;11678;ACTELLIC 2P NEWPHARM;2.309,00
PD;11687;ACTELLIC 5 NEWPHARM;30.140,00
PD;11690;;8
PD;11690;GOAL 480 SC;5
PD;11690;GOAL 480 SC x 0,500 Lt;7
PD;11693;;81,5
PD;11693;LASER;73,5
PD;11693;LASER 100 ML;0,2
PD;11694;CONSERVE SC;3,89
PD;11711;MEXIRAM HI BIO;70
PD;11732;;101
PD;11732;ALLEATO 80 WG;49
PD;11735;DELICIA CONTRA-LUMACHE;26,7
PD;11752;;2
PD;11752;ENVIDOR 240 SC;27
PD;11760;;40
PD;11760;POLITHIOL;360
PD;11774;FORCE 20 CS;630
PD;11779;KOP-TWIN;26
PD;11786;;0,18
PD;11786;AQ 10 WG;0,39
PD;11788;;450
PD;11789;MANAGER;2
PD;11793;XENTARI WG;96,5
PD;11794;;37
PD;11794;PRESSING 500;4,5
PD;11796;GLIFAST;12
PD;11796;GLINFAST;60
PD;11802;;20
PD;11802;TETRACAP 80 DG;270
PD;11814;SPADA 200 EC;175
PD;11854;BUGGY TF;412
PD;11857;MIDAURIL COMBI;9
PD;11870;CUPRITAL S.D.I.;28,75
PD;11872;RIFLE 3-18 R;91
PD;11908;VENTUREX 400 SC;30,2
PD;11917;HOPPER GREEN;72
PD;11921;RIZOLEX CAP;1
PD;11944;ASPECT;790
PD;11964;POLTIGLIA CAFFARO 20 GD;270
PD;11979;BORDO 20 MICRO;40
PD;11991;;22
PD;11991;NEEMIK;2
PD;11991;NEEMIK TEN;222
PD;12010;;4.296,00
PD;12010;TUAREG;5.037,00
PD;12010;TUAREG x 1 Lt;169
PD;12010;TUAREG x 5 Lt;60
PD;12020;;1,3
PD;12020;SUCCESS;6,64
PD;12020;SUCCESS 10 ML;0,12
PD;12020;SUCCESS 50 ML;1,2
PD;12022;;19
PD;12037;;20
PD;12037;CAMIX;90
PD;12041;MARTOS;6
PD;12043;;31
PD;12043;PREVICUR ENERGY;37,5
PD;12043;PREVICUR ENERGY 50 ML;0,1
PD;12044;CURZATE SYSTEM;5
PD;12048;TIOSOL 80 WG;4.889,00
PD;12048;TIOSOL 80 WG PFNPE;20
PD;12067;;276
PD;12067;CIPER;152
PD;12068;;404
PD;12068;TEFLUSTAR;4.392,40
PD;12068;TEFLUSTAR 1 KG;15
PD;12069;;10
PD;12069;EPIK;20,01
PD;12083;DANADIM PROGRESS ST;2
PD;12096;;1.112,00
PD;12096;POLTIGLIA DISPERSS;27.458,00
PD;12096;POLTIGLIA DISPERSS NC x 15 Kg;45
PD;12100;;184
PD;12100;ASSET;506
PD;12106;TALENDO;3
PD;12114;;1
PD;12114;AUXIGER LG;8
PD;12133;JUVINAL GOLD;17
PD;12136;VERITAS;2
PD;12136;VERITAS x 1 Kg;9
PD;12136;VERITAS x 5 Kg;45
PD;12138;;32
PD;12138;R6 ERRESEI TREVI;60
PD;12172;;238,5
PD;12172;FERRAMOL;135,5
PD;12172;FERRAMOL 1 KG;80
PD;12174;V.I.P. FLOW;667
PD;12177;VITTORIA 24 SC;0,4
PD;12200;;434
PD;12202;;60
PD;12206;GLUTEX CU 90  1 LT;17
PD;12212;PENTHIUM EC;125
PD;12225;;2,5
PD;12225;TEPPEKI;33,84
PD;12225;TEPPEKI PFNPE;0,08
PD;12235;FERRAMOL ESCA LUMACHICIDA;5
PD;12243;MANTIR DG;569
PD;12263;;480
PD;12263;VONDOZEB DG;885
PD;12285;;40
PD;12285;FORUM GOLD;375
PD;12297;;1
PD;12297;TRIBASE TWIN;532
PD;12297;TRIBASE-TWIN DA LT 1;19
PD;12315;COMPO ORTIVA HOBBY;0,8
PD;12315;ORTIVA HOBBY;1,3
PD;12315;ORTIVA HOBBY 50 ML;0,55
PD;12319;;15
PD;12319;KRONOS;8
PD;12323;VEBIZOLFO WG;15
PD;12325;;9
PD;12325;MESUROL M PLUS;209,5
PD;12325;MESUROL M PLUS PFNPE;49
PD;12344;VEBITHRIN 5 EC;44,7
PD;12344;VEBITHRIN 5 EC DA ML 100;4,8
PD;12344;VEBITHRIN 5 EC DA ML 250;6
PD;12344;VEBITHRIN 5 EC DA ML 500;12
PD;12361;;111,8
PD;12361;ALGEDI;30,4
PD;12368;CARPOSTOP;1
PD;12375;SUGAR 500 SC;846
PD;12375;SUGAR 500 SC x 1 Lt;3
PD;12376;FITAGIL x 1 Lt;5
PD;12381;;31
PD;12381;NU-FILM-P;110
PD;12383;;174
PD;12383;RIDOMIL GOLD MZ PEPITE;2.001,00
PD;12383;RIDOMIL GOLD MZ PEPITE x 1 Kg;10
PD;12383;RIDOMIL GOLD MZ PEPITE x 5 Kg;45
PD;12385;ARMETIL COBRE SC;134
PD;12391;FUEGO;8
PD;12394;AGRO METAZACHLOR;5
PD;12395;CUTRIL TOP;430
PD;12399;GANZO;4
PD;12406;;16,5
PD;12406;PLIS;3
PD;12437;;765
PD;12437;DELAN 70 WG;310
PD;12452;;143
PD;12452;EQUIP;392
PD;12452;EQUIP x 1 Lt;8
PD;12453;;285
PD;12453;MILDICUT;823
PD;12456;FINALSAN ERBICIDA GARDEN PRONTO USO;2,25
PD;12461;;543
PD;12461;FINALSAN ERBICIDA PROFESSIONAL;11
PD;12470;OLIOCIN GIARDINO;5
PD;12482;;7.270,00
PD;12482;LUMAX;16.920,00
PD;12482;LUMAX  x 20 Lt;440
PD;12482;LUMAX DA LT 5;10
PD;12482;LUMAX x 5 Lt;205
PD;12489;;1
PD;12489;DIFCOR 250;45
PD;12491;;15
PD;12493;MANCOZEB PLUS 75 WG;238
PD;12504;FLOWBRIX;4.579,00
PD;12519;CORSARIO;56
PD;12522;;113
PD;12526;ALIETTE ORTO E GIARDINO;23,25
PD;12528;;1
PD;12528;CABRIO TOP;5
PD;12529;;3
PD;12534;;322,5
PD;12534;FOXTAIL;644,35
PD;12534;FOXTAIL 1 LT;12
PD;12538;;265
PD;12538;MYSTIC 25 WG;402
PD;12540;;1
PD;12566;PYGANIC 1,4;0,3
PD;12566;PYGANIC 1.4;45,93
PD;12573;;9
PD;12573;EKO OIL SPRAY;6
PD;12590;;40
PD;12590;DIASTAR MAXI;5.610,00
PD;12598;GRANSTAR POWER SX;154,78
PD;12598;GRANSTAR POWER SX x 1,090 Kg;87,2
PD;12622;;24,5
PD;12622;QUANTUM;839,5
PD;12622;QUANTUM x 0,5 Kg;16,5
PD;12625;;244
PD;12625;EFUZIN 400 SC;169
PD;12627;DANADIM 400 ST;73
PD;12628;;1
PD;12628;SERENADE MAX;134
PD;12636;QUASAR 6-24 R;1.458,00
PD;12636;QUASAR 6-24 R DA KG 1;10
PD;12642;TRATON SX;1,61
PD;12647;GLITTER;293
PD;12650;NUPRID 200 SL;6
PD;12654;SPINTOR;2,5
PD;12661;NEXOL 10 WG;20
PD;12662;;95
PD;12662;METAFOL 700 SC;5
PD;12671;;74,28
PD;12671;HARMONY 50 SX;133,34
PD;12671;HARMONY 50 SX WSB x 0,020 Kg;2,2
PD;12671;HARMONY 50 SX WSB x 0,050 Kg;0,55
PD;12692;;27
PD;12692;SPRUZIT INSETTICIDA;5,5
PD;12696;TEBUZOL S DISPERSS;960
PD;12706;;0,3
PD;12722;OSSICLOR 20 FLOW;599,5
PD;12723;;90
PD;12723;OSSICLOR 20 BLU FLOW;529
PD;12731;;30
PD;12731;MICLOTOP PROGRESS;81
PD;12734;JUPITER R DF;1.146,00
PD;12737;AIRONE PIU';2.363,00
PD;12737;"AIRONE PIU;";90
PD;12747;RAMETTE;24
PD;12747;RAMETTE PFNPE;4,8
PD;12748;;200
PD;12756;;62
PD;12756;DICOTEX;79,8
PD;12756;DICOTEX 1 LT;54
PD;12756;DICOTEX 100 ML;6,7
PD;12756;DICOTEX 500 ML;19,5
PD;12759;;66
PD;12759;OSSICLOR 35 WG;1.928,60
PD;12759;OSSICLOR 35 WG DA KG 1;8
PD;12763;PYGRAIN;4.585,00
PD;12768;;8,4
PD;12768;SPINTOR FLY;31,25
PD;12770;;6
PD;12770;ALAR 85 GOLD;25
PD;12778;;340
PD;12779;;2.979,00
PD;12780;;204
PD;12788;ADIGOR;58
PD;12793;;450
PD;12806;;178
PD;12806;FEDOR;1.259,00
PD;12806;FEDOR x 1 Kg;17
PD;12808;GLOBAL SC;0,12
PD;12813;;133
PD;12813;AMISTAR XTRA;269
PD;12813;AMISTAR XTRA x 1 Lt;23
PD;12813;MIRADOR XTRA;264
PD;12824;MERLIN EXPERT;1
PD;12828;SITOFEX;6
PD;12831;INSIGNIA;1
PD;12837;;142
PD;12837;ARIUS SYSTEM  PLUS x 1 Lt;6
PD;12837;ARIUS SYSTEM PLUS;838
PD;12843;CHECKMATE CM-F;0,74
PD;12844;CHECKMATE OFM-F;0,39
PD;12847;EAGLE;62,2
PD;12849;;103
PD;12849;BENPROP PRO;315
PD;12856;CUPRORAM 25 FLOW;63
PD;12857;;6
PD;12857;PROREX;10
PD;12859;;0,16
PD;12859;BORNEO;2,47
PD;12859;BORNEO 40 ML;0,52
PD;12859;BORNEO 5 ML;0,07
PD;12860;MILBEKNOCK;3
PD;12862;;38
PD;12862;CANTUS;42
PD;12863;FLORAMITE 240 SC;3
PD;12865;;0,8
PD;12866;;66
PD;12866;COLLIS;195
PD;12868;;20
PD;12868;BELLIS;49
PD;12869;;203
PD;12869;SIGNUM;446
PD;12878;;93
PD;12878;FOLPAN GOLD;658
PD;12878;RIDOMIL COMBI GOLD PEPITE;215
PD;12878;RIDOMIL GOLD COMBI;2
PD;12878;RIDOMIL GOLD COMBI PEPITE;5.627,00
PD;12878;RIDOMIL GOLD PEPITE;10
PD;12881;HUSSAR MAXX;1,2
PD;12883;PROSPER 300 CS;2.328,00
PD;12883;PROSPER 300 CS x 1 Lt;42
PD;12886;;57
PD;12886;KARATHANE STAR;771
PD;12886;KARATHANE STAR x 1 Lt;13
PD;12888;;109
PD;12888;LEPINOX PLUS;179
PD;12889;PICKER SC;0,4
PD;12903;;0,4
PD;12903;DOLESE WG;28
PD;12903;DOLESE WG PFNPE;2
PD;12904;;268
PD;12924;;183
PD;12924;JUPITER WG;313
PD;12924;JUPITER WG x 1 Kg;18
PD;12924;JUPITER WG x 10 Kg;30
PD;12933;;308
PD;12933;MOXYL 20  WP x 1 Kg;8
PD;12933;MOXYL 20 WP;17
PD;12940;;604
PD;12940;KARATE ZEON 1,5   x 1 Lt;35
PD;12940;KARATE ZEON 1.5;1.710,50
PD;12940;KARATE ZEON 1.5  500 ML;10
PD;12949;AZUPEC 80 WG;290
PD;12960;STARPROP;29
PD;12961;;38
PD;12961;HEREU;14
PD;12972;GLYFOS DAKAR;1.300,00
PD;12994;VIVER ELITE WG;21,5
PD;13005;PROMAG;0,35
PD;13012;;1.960,00
PD;13020;;8.020,00
PD;13020;MICRORAM 35 WG;1.125,00
PD;13025;MYSTIC 250 EW;86
PD;13026;SUSCON;10
PD;13039;;140
PD;13039;POTCLEAN 2G;182
PD;13049;SULCOGAN;316
PD;13055;MACHO;20
PD;13055;MACHO x 1 Lt;28
PD;13061;;162
PD;13061;BIOBIT DF;94
PD;13062;;88
PD;13062;DIPEL DF;0,06
PD;13063;REGULEX 10 SG;0,8
PD;13064;;71
PD;13064;VITENE ULTRA SC;326
PD;13064;VITENE ULTRA X 1 Lt;10
PD;13065;;1
PD;13065;DOMARK 125;144,25
PD;13068;;180
PD;13068;NEORAM WG;2.100,00
PD;13071;;69
PD;13081;NISSORUN;1
PD;13084;;122,5
PD;13084;TELDOR PLUS;190,2
PD;13084;TELDOR PLUS x 1 Lt;20
PD;13093;;1.642,00
PD;13093;STOMP AQUA;3.122,00
PD;13093;STOMP AQUA 1 LT;32
PD;13093;STOMP AQUA x 1 Lt;131
PD;13093;STOMP AQUA x 5 Lt;5
PD;13098;;158
PD;13098;ROUNDUP  POWER;332
PD;13098;ROUNDUP POWER 2.0;37.817,50
PD;13098;ROUNDUP POWER 2.0 PFNPE;69,5
PD;13098;ROUNDUP POWER 2.0 x 1 Lt;1
PD;13104;ALGOR PLATIN;35
PD;13106;;8.435,00
PD;13106;IKANOS;12
PD;13108;;170
PD;13108;CURAME BORDEAUX;789
PD;13111;;15
PD;13111;THIOCUR FORTE;616,1
PD;13111;THIOCUR FORTE  x 1 Lt;24
PD;13116;MEDOR 35 CLASS;225,5
PD;13120;;433
PD;13126;;413
PD;13126;CABRIO DUO;193
PD;13128;;183
PD;13128;GOLTIX 50 WG;374
PD;13128;GOLTIX 50 WG x 1 Kg;16
PD;13143;;187
PD;13143;MEZENE WG;872
PD;13149;;40
PD;13149;POLTIGLIA MANICA 20 WG;1.394,00
PD;13150;CURAME 35 WG;149
PD;13152;;10
PD;13152;OPTIX R DISPERSS;25
PD;13152;OPTIX R DISPERSS x 10 Kg;20
PD;13153;;59
PD;13153;BANVEL S;1
PD;13154;;98
PD;13154;MONDAK 480 S;49
PD;13155;PRIMEXTRA GOLD;20
PD;13156;;60
PD;13156;CAMBEL 480 S;57
PD;13158;REMEDIER;244
PD;13160;;330
PD;13160;FORUM TOP;260
PD;13167;;60
PD;13167;POMARSOL 80 WG;267
PD;13167;POMARSOL 80 WG x 1 Kg;9
PD;13168;;5.646,00
PD;13168;LAUDIS;3.943,00
PD;13168;LAUDIS x 1 Lt;98
PD;13168;LAUDIS x 5 Lt;25
PD;13169;COMPO CYTRIN L;2,4
PD;13169;CYTHRIN L;3,2
PD;13179;PLAYER COMBI SC;28
PD;13186;;3,36
PD;13186;TITUS MAIS EXTRA;78,72
PD;13186;TITUS MAIS EXTRA x 0,160 Kg;1,92
PD;13205;;3.400,00
PD;13205;ZOLFO MANICA SCORREVOLE DOPPIO RAFF;3.500,00
PD;13211;ZOLFO VENTILATO SCORREVOLE 96%;1.402,00
PD;13212;;2,5
PD;13212;CONFIDOR 200 0-TEQ x 0,500 Lt;0,5
PD;13212;CONFIDOR 200 O-TEQ;6
PD;13213;;306
PD;13213;R6 ALBIS DA KG 1;15
PD;13213;R6 ERRESEI ALBIS;1.778,00
PD;13213;R6 ERRESEI ALBIS 1 KG;5
PD;13213;R6 ERRESEI ALBIS x 1 Kg;49
PD;13213;R6 ERRESEI ALBIS x 10 Kg;0
PD;13215;COMPO FAZILO PRONTO USO;48
PD;13218;;1.110,00
PD;13218;FINALSAN PLUS;550
PD;13218;FINALSAN PLUS 10 LT;20
PD;13236;;199
PD;13236;BULLET;1.542,00
PD;13242;;423
PD;13242;NICOGAN V.O.;2.887,00
PD;13244;ZOLFO VENTILATO STELLA;6.747,00
PD;13244;ZOLFO VENTILATO STELLA 10 KG;60
PD;13249;;1.800,00
PD;13249;ZOLFO VENTILATO STELLA RAMATO S;2.000,00
PD;13250;ZOLFO VENTILATO STELLA RAMATO B;1.475,00
PD;13252;PLAYER 250 SC;150
PD;13253;;148
PD;13253;PLAYER SC;423
PD;13253;PLAYER SC  X 5 Lt;560
PD;13255;PLAYER GR;49
PD;13255;PLAYER GR 1 KG;4
PD;13263;BORDORAM 20 WG;22
PD;13267;;4
PD;13267;IMPERO;1
PD;13285;;94
PD;13285;SEVERAL;15
PD;13290;ZOLFO MANICA DOPPIO RAFFINATO VENTI;450
PD;13292;;1.950,00
PD;13298;;43
PD;13298;QUANTUM F;162
PD;13299;MAGIO';343
PD;13313;;76
PD;13313;CASPER;83
PD;13323;;5
PD;13323;SULFY 80 WDG;282,3
PD;13323;SULFY 80 WDG PFNPE;11,6
PD;13324;CUPRIZOL S;36,5
PD;13326;OMES;1.180,00
PD;13327;;169,7
PD;13327;GRANSTAR ULTRA SX;86,35
PD;13327;GRANSTAR ULTRA SX x 0,050 Kg;2,2
PD;13329;;136
PD;13329;OMNEX 10 EC;2
PD;13335;;188
PD;13335;DUPLOSAN KV;63
PD;13361;DECIS ENERGY O-TEQ;17,55
PD;13367;;103
PD;13367;DIVO;108,25
PD;13370;;35
PD;13370;WARRANT 200 SL;56,25
PD;13375;;184
PD;13375;NUPRID 200 SC;462
PD;13377;;15
PD;13378;;5
PD;13382;;82
PD;13382;PERGADO SC;168,5
PD;13386;;283
PD;13386;PROSARO;1.684,00
PD;13386;PROSARO x 1 Lt;84
PD;13386;PROSARO x 5 Lt;60
PD;13387;;33,39
PD;13387;FLORAMIX;74,73
PD;13389;;1.997,00
PD;13389;AFFIRM;1.840,00
PD;13389;AFFIRM x 1 Kg;62
PD;13391;;414
PD;13391;CYTHRIN 50 EC;47,16
PD;13391;CYTHRIN 50 EC 250 ML;2
PD;13402;LUMA-KL;319
PD;13402;LUMA-KL PFNPE;14
PD;13409;;781
PD;13409;SILFUR WG;325
PD;13440;SATEL;16,05
PD;13447;HELMSTAR 75 WG;78,69
PD;13451;SPARVIERO;51
PD;13451;SPARVIERO x 1 Lt;5
PD;13455;;1.190,00
PD;13455;ANTIGRAM GOLD;1.930,00
PD;13455;ANTIGRAM GOLD x 1 Lt;99
PD;13455;ANTIGRAM GOLD x 5 Lt;30
PD;13466;;103
PD;13466;SPOTLIGHT PLUS;133
PD;13466;SPOTLIGHT PLUS x 1 Lt;12
PD;13468;CLINER;47,55
PD;13468;CLINER 100 ML;0,7
