num_registrazione;denominazione_prodotto;ragione_sociale;indirizzo_sede_legale;cap_sede_legale;comune_sede_legale;provincia_sede_legale;indirizzo_sede_amministrativa;cap_sede_amministrativa;comune_sede_amministrativa;provincia_sede_amministrativa;data_registrazione;data_scadenza_autorizzazione;indicazioni_di_pericolo;attivita;codice_formulazione;descrizione_formulazione;sostanze_attive;contenuto_per_100g_di_prodotto;importazione_parallela;PFnPO;PFnPE;stato_amministrativo;motivo_della revoca;data_decreto_revoca;data_decorrenza_revoca
012256;MICENE 75 SG;SIPCAM ITALIA S.P.A.;VIA MASCHERONI, 5;20123;-;MILANO;VIA SEMPIONE, 195;20016;PERO;MILANO;28/06/2004;31/01/2021;(N) PERICOLOSO PER L'AMBIENTE|(XN) NOCIVO;FUNGICIDA;WG;GRANULARE IDRODISPERSIBILE;MANCOZEB;75.0 g;NO;NO;NO;Revocato;-;-;01/02/2021
012257;P1020 L;GUABER S.R.L.;VIA ISONZO, 67;44033;CASALECCHIO DI RENO;BOLOGNA;VIA A. GRAMSCI, 41;40050;ARGELATO;BOLOGNA;28/06/2004;31/12/2010;ESENTE DA CLASSIFICAZIONE DI PERICOLO;FUNGICIDA;EC;CONCENTRATO EMULSIONABILE;PENCONAZOLE;10.2 g;NO;NO;NO;Revocato;-;-;01/01/2010
012258;MIX;AGRIM S.R.L.;P.ZA TRENTO E TRIESTE, 1;40136;BOLOGNA;BOLOGNA;P.ZA TRENTO E TRIESTE, 1;40136;-;BOLOGNA;07/07/2004;31/12/2010;(XN) NOCIVO;DISERBANTE;WP;POLVERE BAGNABILE;CHLORTHAL-DIMETHYL;75.0 g;NO;NO;NO;Revocato;-;-;23/03/2010
012259;FLOXAZON;COMERCIAL QUIMICA MASSO' S.A.;CALLE VILADOMAT, 321;08029;BARCELLONA;-;CALLE VILADOMAT, 321;08029;BARCELLONA;-;07/07/2004;07/07/2009;(N) PERICOLOSO PER L'AMBIENTE;DISERBANTE;SC;SOSPENSIONE CONCENTRATA;OXADIAZON;34.1 g;NO;NO;NO;Revocato;-;-;01/01/2009
012260;TECNOCONTROL EXTRA;NUFARM S.A.S.;9-11 Rue du DÃ©barcadÃ¨re;92700;Colombes;-;9-11 Rue du DÃ©barcadÃ¨re;92700;Colombes;-;14/03/2005;31/12/2030;(N) PERICOLOSO PER L'AMBIENTE|(XN) NOCIVO;DISERBANTE;EW;EMULSIONE OLIO/ACQUA;2,4-D;40.9 g;NO;NO;NO;Revocato;-;-;15/01/2016
012262;VALBON;CERTIS BELCHIM B.V.;Stadsplateau 16;3521;AZ UTRECHT;-;C/O FILIALE ITALIANA VIA VARESE, 25/D (SCALA A);21047;SARONNO;VARESE;12/12/2007;31/07/2021;(N) PERICOLOSO PER L'AMBIENTE|(XN) NOCIVO;FUNGICIDA;WG;GRANULARE IDRODISPERSIBILE;MANCOZEB|BENTHIAVALICARB;70.0 g|1.8 g;NO;NO;NO;Revocato;-;-;01/02/2021
012263;VONDOZEB DG;UPL EUROPE LTD;CHADWICK HOUSE, BIRCHWOOD PARK WARRINGTON;WA3 6AE;WARRINGTON, CHESHIRE;-;CHADWICK HOUSE, BIRCHWOOD PARK WARRINGTON;WA3 6AE;WARRINGTON, CHESHIRE;-;15/10/2004;31/01/2021;(N) PERICOLOSO PER L'AMBIENTE|(XN) NOCIVO;FUNGICIDA;WG;GRANULARE IDRODISPERSIBILE;MANCOZEB;75.0 g;NO;NO;NO;Revocato;-;-;01/02/2021
012264;TOMCAT;ROCCA FRUTTA S.R.L.;VIA RAVENNA, 1114;44040;GAIBANA;FERRARA;VIA RAVENNA, 1114;44040;GAIBANA;FERRARA;20/03/2006;20/03/2011;(XN) NOCIVO;FUNGICIDA;WG;GRANULARE IDRODISPERSIBILE;TEBUCONAZOLE;20.0 g;NO;NO;NO;Revocato;-;-;01/03/2012
012265;WUDANG;ROCCA FRUTTA S.R.L.;VIA RAVENNA, 1114;44040;GAIBANA;FERRARA;VIA RAVENNA, 1114;44040;GAIBANA;FERRARA;16/03/2006;16/03/2011;NOCIVO PER GLI ORGANISMI ACQUATICI;INSETTICIDA-ACARICIDA;SC;SOSPENSIONE CONCENTRATA;BIFENTHRIN;2.0 g;NO;NO;NO;Revocato;-;-;30/05/2010
012266;NURELLE D ALFA;CORTEVA AGRISCIENCE ITALIA S.R.L.;VIA DEI COMIZI AGRARI, 10;26100;CREMONA;CREMONA;VIA DEI COMIZI AGRARI, 10;26100;CREMONA;CREMONA;14/04/2006;14/04/2011;(N) PERICOLOSO PER L'AMBIENTE|(T) TOSSICO;INSETTICIDA;EC;CONCENTRATO EMULSIONABILE;ALPHA-CYPERMETHRIN (AKA ALPHAMETHRIN)|CHLORPYRIFOS;1.4 g|46.0 g;NO;NO;NO;Revocato;-;-;01/07/2008
012267;SKAKKO R WDG BLU;GOWAN ITALIA S.R.L.;via della Costituzione, 8;48018;FAENZA;RAVENNA;via della Costituzione, 8;48018;FAENZA;RAVENNA;18/12/2006;18/12/2011;(N) PERICOLOSO PER L'AMBIENTE|(XI) IRRITANTE;FUNGICIDA;WG;GRANULARE IDRODISPERSIBILE;FOSETYL-ALUMINIUM|COPPER OXYCHLORIDE;25.0 g|25.0 g;NO;NO;NO;Revocato;-;-;01/05/2007
012268;SKAKKO R WDG;GOWAN ITALIA S.R.L.;via della Costituzione, 8;48018;FAENZA;RAVENNA;via della Costituzione, 8;48018;FAENZA;RAVENNA;14/12/2006;14/12/2011;(N) PERICOLOSO PER L'AMBIENTE|(XI) IRRITANTE;FUNGICIDA;WG;GRANULARE IDRODISPERSIBILE;FOSETYL-ALUMINIUM|COPPER OXYCHLORIDE;25.0 g|25.0 g;NO;NO;NO;Revocato;-;-;21/07/2008
012269;SKAKKO TRIO BLU;ORIS S.P.A.;VIA CARROCCIO, 8;20123;MILANO;MILANO;VIA SEMPIONE, 195;20016;PERO;MILANO;01/03/2006;01/03/2011;(XI) IRRITANTE;FUNGICIDA;WP;POLVERE BAGNABILE;CYMOXANIL|FOSETYL-ALUMINIUM|MANCOZEB;2.5 g|32.5 g|2.5 g;NO;NO;NO;Revocato;-;-;01/05/2007
012270;UNICORN DF;NUFARM ITALIA S.R.L.;VIA GUELFA, 5;40138;-;BOLOGNA;VIA GUELFA, 5;40138;-;BOLOGNA;08/09/2006;15/08/2026;(XI) IRRITANTE;FUNGICIDA;WG;GRANULARE IDRODISPERSIBILE;SULPHUR (ZOLFO)|TEBUCONAZOLE;70.0 g|4.5 g;NO;NO;NO;Revocato;-;-;19/11/2024
012272;MAGNET OLI;AGRISENSE BCS LTD;TREFOREST INDUSTRIAL ESTATE CF37;5SU;PONTYPRIDD;-;TREFOREST INDUSTRIAL ESTATE CF37;5SU;PONTYPRIDD;-;03/04/2008;31/03/2023;(N) PERICOLOSO PER L'AMBIENTE;INSETTICIDA;RB;ESCA PRONTA PER L'USO;LAMBDA-CYHALOTHRIN;0.1 g;NO;NO;NO;Revocato;-;-;25/01/2017
012273;BLESAL XP;SIAPA S.R.L.;CENTRO UFFICI SAN SIRO FAB. D ALA 1 VIA CALDERA 21;20153;MILANO;MILANO;CENTRO UFFICI SAN SIRO FAB. D ALA 1 VIA CALDERA 21;20153;MILANO;MILANO;17/11/2004;17/11/2014;-;DISERBANTE;EC;CONCENTRATO EMULSIONABILE;MECOPROP|IOXYNIL;27.0 g|9.0 g;NO;NO;NO;Revocato;-;-;01/10/2007
012274;FORESTER;ARYSTA LIFESCIENCE BENELUX SPRL;RUE DE RENORY, 26/1;B-4102;OUGREE, SERAING;-;RUE DE RENORY, 26/1;B-4102;OUGREE, SERAING;-;01/06/2005;31/01/2030;(N) PERICOLOSO PER L'AMBIENTE|(XN) NOCIVO;INSETTICIDA;EW;EMULSIONE OLIO/ACQUA;CYPERMETHRIN;10.2 g;NO;NO;NO;Ri-registrato;-;-;-
012275;MIRAFLO;CHEMIA S.P.A.;VIA STATALE N. 327;44047;FERRARA;FERRARA;VIA STATALE, 327;44040;SANT'AGOSTINO;FERRARA;26/11/2004;30/11/2016;(N) PERICOLOSO PER L'AMBIENTE;FUNGICIDA;SC;SOSPENSIONE CONCENTRATA;COPPER SULFATE;10.0 g;NO;NO;NO;Revocato;-;-;01/06/2012
012276;PROCLAIM GIARDINO;BAYER CROPSCIENCE S.R.L.;VIALE CERTOSA, 130;20156;MILANO;MILANO;VIALE CERTOSA, 130;20156;MILANO;MILANO;04/01/2006;31/12/2011;(N) PERICOLOSO PER L'AMBIENTE;FUNGICIDA;SC;SOSPENSIONE CONCENTRATA;BITERTANOL;44.7 g;NO;SI;NO;Revocato;-;-;01/07/2012
012277;DISERBO INCOLTI;NATAN S.R.L.;VIA ROMA, 35;42049;SANT'ILARIO D'ENZA;REGGIO EMILIA;VIA ROMA, 35;42049;SANT'ILARIO D'ENZA;REGGIO EMILIA;28/12/2005;28/12/2015;(O) COMBURENTE;DISERBANTE;SP;POLVERE SOLUBILE IN ACQUA;SODIO CLORATO;23.0 g;NO;NO;NO;Revocato;-;-;10/05/2009
012278;CIFOSTIM;NUFARM ITALIA S.R.L.;VIA GUELFA, 5;40138;-;BOLOGNA;VIA GUELFA, 5;40138;-;BOLOGNA;12/07/2004;30/04/2029;ESENTE DA CLASSIFICAZIONE DI PERICOLO;FITOREGOLATORE;SL;CONCENTRATO SOLUBILE;1-NAPHTHYLACETIC ACID (1-NAA)|1-NAPHTHYLACETAMIDE (1-NAD);6.8 g/l|18.0 g/l;NO;NO;NO;Ri-registrato;-;-;-
012279;ERBY 5 EC;ADAMA AGAN LTD;P.O. BOX 262;77102;ASHDOD;-;C/O ADAMA ITALIA S.R.L. - VIA ZANICA, 19 (ATT.NE DR.SSA PANZA E DR.SSA PELLICIOLI);24050;GRASSOBBIO;BERGAMO;08/11/2004;28/02/2027;(N) PERICOLOSO PER L'AMBIENTE;DISERBANTE;EC;CONCENTRATO EMULSIONABILE;QUIZALOFOP-P-ETHYL;5.4 g;NO;NO;NO;Ri-registrato;-;-;-
012280;GESAL INSETTICIDA PER PIANTE E FIORI;COMPO ITALIA S.R.L.;VIA MARCONATO, 8;20031;CESANO MADERNO;MONZA E DELLA BRIANZA;VIA MARCONATO, 8;20031;CESANO MADERNO;MONZA E DELLA BRIANZA;08/11/2004;05/02/2012;-;INSETTICIDA;CS;SOSPENSIONE DI CAPSULE;FENITROTHION;1.0 g;NO;SI;NO;Revocato;-;-;25/11/2007
012281;GESAL FUNGICIDA ANTIOIDICO;COMPO ITALIA S.R.L.;VIA MARCONATO, 8;20031;CESANO MADERNO;MONZA E DELLA BRIANZA;VIA MARCONATO, 8;20031;CESANO MADERNO;MONZA E DELLA BRIANZA;08/11/2004;31/08/2019;ESENTE DA CLASSIFICAZIONE DI PERICOLO;FUNGICIDA;CS;SOSPENSIONE DI CAPSULE;DODEMORPH;0.1 g;NO;SI;NO;Revocato;-;-;01/03/2012
012282;CUPROBENTON BLU;DAL CIN GILDO S.P.A.;P.LE PRINCIPESSA CLOTILDE, 8;20121;MILANO;MILANO;V.LE CASIRAGHI, 422;20099;SESTO SAN GIOVANNI;MILANO;04/05/2007;30/11/2016;(N) PERICOLOSO PER L'AMBIENTE;FUNGICIDA;WP;POLVERE BAGNABILE;COPPER OXYCHLORIDE;14.0 g;NO;NO;NO;Revocato;-;-;01/06/2012
012283;CUPROBENTON;DAL CIN GILDO S.P.A.;P.LE PRINCIPESSA CLOTILDE, 8;20121;MILANO;MILANO;V.LE CASIRAGHI, 422;20099;SESTO SAN GIOVANNI;MILANO;04/05/2007;30/11/2016;(N) PERICOLOSO PER L'AMBIENTE;FUNGICIDA;WP;POLVERE BAGNABILE;COPPER OXYCHLORIDE;14.0 g;NO;NO;NO;Revocato;-;-;01/06/2012
012284;CLAPS SC;SELEZIONE PAC S.R.L.;VIA TONALE, 15;24061;ALBANO SANT'ALESSANDRO;BERGAMO;VIA TONALE, 15;24061;ALBANO SANT'ALESSANDRO;BERGAMO;21/07/2004;21/07/2009;(N) PERICOLOSO PER L'AMBIENTE;INSETTICIDA;SC;SOSPENSIONE CONCENTRATA;BUPROFEZIN;40.5 g;NO;NO;NO;Revocato;-;-;30/03/2009
012285;FORUM GOLD;BASF ITALIA S.P.A.;VIA MARCONATO, 8;20811;CESANO MADERNO (MB);-;VIA MARCONATO, 8;20811;CESANO MADERNO (MB);-;27/10/2006;15/02/2025;(N) PERICOLOSO PER L'AMBIENTE|(XN) NOCIVO;FUNGICIDA;WG;GRANULARE IDRODISPERSIBILE;DITHIANON|DIMETHOMORPH;35.0 g|15.0 g;NO;NO;NO;Revocato;-;-;13/06/2024
012286;PLANTCOR 35 MG;PLANT CHEM S.R.L.;CORSO PORTA BORSARI, 1/A;37121;VERONA;VERONA;CORSO PORTA BORSARI, 1/A;37121;VERONA;VERONA;03/01/2006;03/01/2011;(XN) NOCIVO;DISERBANTE;WG;GRANULARE IDRODISPERSIBILE;METRIBUZIN;35.0 g;NO;NO;NO;Revocato;-;-;01/10/2007
012287;PLANTONE;PLANT CHEM S.R.L.;CORSO PORTA BORSARI, 1/A;37121;VERONA;VERONA;CORSO PORTA BORSARI, 1/A;37121;VERONA;VERONA;03/01/2006;03/01/2011;(N) PERICOLOSO PER L'AMBIENTE|(T) TOSSICO;NEMATOCIDA;EC;CONCENTRATO EMULSIONABILE;1,3-DICHLOROPROPENE;97.0 g;NO;NO;NO;Revocato;-;-;20/03/2008
012288;PLANTELAN;PLANT CHEM S.R.L.;CORSO PORTA BORSARI, 1/A;37121;VERONA;VERONA;CORSO PORTA BORSARI, 1/A;37121;VERONA;VERONA;01/03/2006;31/12/2011;(N) PERICOLOSO PER L'AMBIENTE|(XN) NOCIVO;FUNGICIDA;WG;GRANULARE IDRODISPERSIBILE;DITHIANON;66.0 g;NO;NO;NO;Revocato;-;-;01/12/2011
012289;PLANTUS;PLANT CHEM S.R.L.;CORSO PORTA BORSARI, 1/A;37121;VERONA;VERONA;CORSO PORTA BORSARI, 1/A;37121;VERONA;VERONA;01/03/2006;01/03/2011;ESENTE DA CLASSIFICAZIONE DI PERICOLO;DISERBANTE;WG;GRANULARE IDRODISPERSIBILE;RIMSULFURON (AKA RENRIDURON);25.0 g;NO;NO;NO;Revocato;-;-;01/02/2007
012290;PLANTAUD;PLANT CHEM S.R.L.;CORSO PORTA BORSARI, 1/A;37121;VERONA;VERONA;CORSO PORTA BORSARI, 1/A;37121;VERONA;VERONA;03/01/2006;03/01/2011;(N) PERICOLOSO PER L'AMBIENTE;INSETTICIDA;WG;GRANULARE IDRODISPERSIBILE;BUPROFEZIN;25.0 g;NO;NO;NO;Revocato;-;-;30/03/2009
012292;TUTOR;MANICA S.P.A.;VIA DELL'ADIGE, 4;38068;ROVERETO;TRENTO;VIA DELL'ADIGE, 4;38068;ROVERETO;TRENTO;03/11/2004;31/12/2008;(XI) IRRITANTE;FUNGICIDA;SG;GRANULARE SOLUBILE IN ACQUA;FOSETYL-ALUMINIUM;80.0 g;NO;NO;NO;Revocato;-;-;01/05/2007
012293;EPYDION;EURO TSA S.R.L.;S.S. CREMASCA 591, N. 10;24040;FORNOVO SAN GIOVANNI;BERGAMO;S.S. CREMASCA 591, N. 10;24040;FORNOVO SAN GIOVANNI;BERGAMO;21/07/2004;21/07/2009;(N) PERICOLOSO PER L'AMBIENTE;INSETTICIDA;SC;SOSPENSIONE CONCENTRATA;BUPROFEZIN;40.5 g;NO;NO;NO;Revocato;-;-;30/03/2009
012294;EVVIVA;CHEMIA S.P.A.;VIA STATALE N. 327;44047;FERRARA;FERRARA;VIA STATALE, 327;44040;SANT'AGOSTINO;FERRARA;21/07/2004;21/07/2009;(N) PERICOLOSO PER L'AMBIENTE;INSETTICIDA;SC;SOSPENSIONE CONCENTRATA;BUPROFEZIN;25.0 g;NO;NO;NO;Revocato;-;-;30/03/2009
012295;MASCOT;SCAM S.P.A.;STRADA BELLARIA, 164;41100;S.MARIA DI MUGNANO;MODENA;STRADA BELLARIA, 164;41100;S.MARIA DI MUGNANO;MODENA;21/07/2004;21/07/2009;(N) PERICOLOSO PER L'AMBIENTE;INSETTICIDA;WP;POLVERE BAGNABILE;BUPROFEZIN;25.0 g;NO;NO;NO;Revocato;-;-;30/03/2009
012296;GAIO SX;FMC AGRO ITALIA S.R.L.;VIA F.LLI BRONZETTI, 32/28;24124;-;BERGAMO;VIA F.LLI BRONZETTI, 32/38;24124;-;BERGAMO;17/05/2007;31/08/2026;(N) PERICOLOSO PER L'AMBIENTE;DISERBANTE;SG;GRANULARE SOLUBILE IN ACQUA;METSULFURON-METHYL;20.0 g;NO;NO;NO;Autorizzato;-;-;-
012297;TRIBASE TWIN;NUFARM S.A.S.;9-11 Rue du DÃ©barcadÃ¨re;92700;Colombes;-;9-11 Rue du DÃ©barcadÃ¨re;92700;Colombes;-;21/05/2007;31/12/2025;(N) PERICOLOSO PER L'AMBIENTE|(XI) IRRITANTE;FUNGICIDA;SC;SOSPENSIONE CONCENTRATA;CYMOXANIL|TRIBASIC COPPER SULFATE;2.8 g|15.0 g;NO;NO;SI;Revocato;-;-;01/04/2019
012298;GUNNER SC;HELM AG;NORDKANALSTRASSE, 28;D-20097;AMBURGO;-;NORDKANALSTRASSE, 28;D-20097;AMBURGO;-;05/03/2008;15/08/2026;(N) PERICOLOSO PER L'AMBIENTE;FUNGICIDA;SC;SOSPENSIONE CONCENTRATA;TEBUCONAZOLE;4.7 g;NO;NO;NO;Autorizzato;-;-;-
012299;OBLIX 500;UPL HOLDINGS COÃPERATIEF U.A.;Claudius Prinsenlaan 144 A, Blok A;NL-4818CP;BREDA;-;Claudius Prinsenlaan 144 A, Blok A;NL-4818CP;BREDA;-;17/01/2012;31/10/2031;ESENTE DA CLASSIFICAZIONE DI PERICOLO;DISERBANTE;SC;SOSPENSIONE CONCENTRATA;ETHOFUMESATE;44.1 g;NO;NO;NO;Autorizzato;-;-;-
012300;PLANTILIN 25 PB;PLANT CHEM S.R.L.;CORSO PORTA BORSARI, 1/A;37121;VERONA;VERONA;CORSO PORTA BORSARI, 1/A;37121;VERONA;VERONA;27/10/2006;27/10/2011;(N) PERICOLOSO PER L'AMBIENTE;INSETTICIDA;WP;POLVERE BAGNABILE;DIFLUBENZURON;25.0 g;NO;NO;NO;Revocato;-;-;01/01/2009
012301;PLANTAR FL;PLANT CHEM S.R.L.;CORSO PORTA BORSARI, 1/A;37121;VERONA;VERONA;CORSO PORTA BORSARI, 1/A;37121;VERONA;VERONA;27/10/2006;27/10/2011;(N) PERICOLOSO PER L'AMBIENTE;DISERBANTE;SC;SOSPENSIONE CONCENTRATA;OXADIAZON;34.1 g;NO;NO;NO;Revocato;-;-;01/01/2009
012303;PLANTASTA;PLANT CHEM S.R.L.;CORSO PORTA BORSARI, 1/A;37121;VERONA;VERONA;CORSO PORTA BORSARI, 1/A;37121;VERONA;VERONA;17/07/2007;17/07/2012;ESENTE DA CLASSIFICAZIONE DI PERICOLO;DISERBANTE;SL;CONCENTRATO SOLUBILE;GLUFOSINATE;11.3 g;NO;NO;NO;Revocato;-;-;01/10/2008
012305;CONQUEROR;UPL EUROPE LTD;CHADWICK HOUSE, BIRCHWOOD PARK WARRINGTON;WA3 6AE;WARRINGTON, CHESHIRE;-;CHADWICK HOUSE, BIRCHWOOD PARK WARRINGTON;WA3 6AE;WARRINGTON, CHESHIRE;-;01/03/2013;31/07/2017;(N) PERICOLOSO PER L'AMBIENTE|(XI) IRRITANTE;DISERBANTE;EC;CONCENTRATO EMULSIONABILE;ETHOFUMESATE|PHENMEDIPHAM|DESMEDIPHAM;15.2 g|7.6 g|2.5 g;NO;NO;NO;Revocato;-;-;07/04/2017
012306;GRIZZLY FL;SCAM S.P.A.;STRADA BELLARIA, 164;41100;S.MARIA DI MUGNANO;MODENA;STRADA BELLARIA, 164;41100;S.MARIA DI MUGNANO;MODENA;10/05/2007;31/12/2011;(N) PERICOLOSO PER L'AMBIENTE;DISERBANTE;SC;SOSPENSIONE CONCENTRATA;OXYFLUORFEN;41.0 g;NO;NO;NO;Revocato;-;-;01/07/2012
012307;GISTAR;HERMOO BELGIUM N.V.;ZEPPERENWEG 257;3800;ST. TRUIDEN;-;ZEPPERENWEG 257;10126;ST. TRUIDEN;-;02/08/2004;02/08/2014;-;FITOREGOLATORE;SL;CONCENTRATO SOLUBILE;GIBBERELLINS (A4+A7);1.0 g;NO;NO;NO;Revocato;-;-;01/09/2009
012308;STELLA;GOWAN ITALIA S.R.L.;via della Costituzione, 8;48018;FAENZA;RAVENNA;via della Costituzione, 8;48018;FAENZA;RAVENNA;02/08/2004;02/08/2009;-;DISERBANTE;WG;GRANULARE IDRODISPERSIBILE;TRIBENURON;75.0 g;NO;NO;NO;Revocato;-;-;01/03/2006
012309;FUNGICIDA TOP GREEN;GREEN RAVENNA S.R.L.;VIA MATTEOTTI, 16;48121;RAVENNA;RAVENNA;VIA DELL'ARTIGIANO, 21;48033;COTIGNOLA;RAVENNA;02/08/2004;02/08/2014;(XI) IRRITANTE;-;WP;POLVERE BAGNABILE;MANCOZEB|PENCONAZOLE;45.0 g|2.0 g;NO;SI;NO;Revocato;-;-;01/01/2010
012310;PYRETHRIN PLUS;GREEN RAVENNA S.R.L.;VIA MATTEOTTI, 16;48121;RAVENNA;RAVENNA;VIA DELL'ARTIGIANO, 21;48033;COTIGNOLA;RAVENNA;02/08/2004;02/08/2014;-;INSETTICIDA;AL;LIQUIDO (SENZA DILUIZIONE);PIPERONYL BUTOXIDE|PYRETHRINS;0.6 g|0.1 g;NO;SI;NO;Revocato;-;-;01/09/2009
012311;RICAFOS WDG;KEMIPHARM S.R.L.;VIA BUTTIERI 9;44045;RENAZZO;FERRARA;VIA BITTIERI, 9;44045;RENAZZO;FERRARA;17/11/2004;31/12/2008;(XI) IRRITANTE;FUNGICIDA;WG;GRANULARE IDRODISPERSIBILE;FOSETYL-ALUMINIUM;80.0 g;NO;NO;NO;Revocato;-;-;01/05/2007
012313;TOPAS HOBBY;COMPO ITALIA S.R.L.;VIA MARCONATO, 8;20031;CESANO MADERNO;MONZA E DELLA BRIANZA;VIA MARCONATO, 8;20031;CESANO MADERNO;MONZA E DELLA BRIANZA;17/11/2004;31/12/2019;(XI) IRRITANTE;FUNGICIDA;EC;CONCENTRATO EMULSIONABILE;PENCONAZOLE;-;NO;NO;NO;Revocato;-;-;17/01/2017
012314;SCORE HOBBY;COMPO ITALIA S.R.L.;VIA MARCONATO, 8;20031;CESANO MADERNO;MONZA E DELLA BRIANZA;VIA MARCONATO, 8;20031;CESANO MADERNO;MONZA E DELLA BRIANZA;02/08/2005;31/12/2018;-;FUNGICIDA;EC;CONCENTRATO EMULSIONABILE;DIFENOCONAZOLE;24.0 g;NO;NO;NO;Revocato;-;-;13/03/2016
012315;ORTIVA HOBBY;COMPO ITALIA S.R.L.;VIA MARCONATO, 8;20031;CESANO MADERNO;MONZA E DELLA BRIANZA;VIA MARCONATO, 8;20031;CESANO MADERNO;MONZA E DELLA BRIANZA;20/04/2005;31/12/2024;(N) PERICOLOSO PER L'AMBIENTE;FUNGICIDA;SC;SOSPENSIONE CONCENTRATA;AZOXYSTROBIN;23.2 g;NO;NO;NO;Revocato;-;-;07/09/2021
012317;DACOL L 20;CHEMINOVA A/S;THYBORONVEJ 78;DK767;HARBOORE;-;P.O. BOX 9;DK 76;LEMVIG;-;09/02/2005;31/07/2018;(XI) IRRITANTE;INSETTICIDA;SL;CONCENTRATO SOLUBILE;DIMETHOATE;19.0 g;NO;NO;NO;Revocato;-;-;31/03/2016
012318;VIVER;SIPCAM OXON S.P.A.;VIA LORENZO MASCHERONI, 5;20123;MILANO;MILANO;VIA SEMPIONE, 195;20016;PERO;MILANO;14/12/2006;15/08/2026;NOCIVO PER GLI ORGANISMI ACQUATICI;FUNGICIDA;EW;EMULSIONE OLIO/ACQUA;TEBUCONAZOLE;4.7 g;NO;NO;NO;Autorizzato;-;-;-
012319;KRONOS;ASCENZA ITALIA S.R.L.;VIA VARESE 25/G;21047;SARONNO;VARESE;VIA VARESE 25/G;21047;SARONNO;VARESE;12/10/2007;31/05/2027;(N) PERICOLOSO PER L'AMBIENTE|(XI) IRRITANTE;DISERBANTE;SC;SOSPENSIONE CONCENTRATA;OXYFLUORFEN;42.9 g;NO;NO;NO;Autorizzato;-;-;-
012320;PERSHING;FMC AGRO ITALIA S.R.L.;VIA F.LLI BRONZETTI, 32/28;24124;-;BERGAMO;VIA F.LLI BRONZETTI, 32/38;24124;-;BERGAMO;23/11/2004;31/01/2020;(N) PERICOLOSO PER L'AMBIENTE;INSETTICIDA;GR;GRANULARE;CHLORPYRIFOS;5.0 g;NO;NO;SI;Revocato;-;-;22/01/2020
012321;TENAX;KOLLANT S.R.L.;VIA CRISTOFORO COLOMBO, 7/7a;35121;VIGONOVO;VENEZIA;VIA C. COLOMBO, 7/7a;30030;VIGONOVO;VENEZIA;23/11/2004;31/12/2010;(XI) IRRITANTE;FUNGICIDA;EC;CONCENTRATO EMULSIONABILE;PENCONAZOLE;10.2 g;NO;NO;NO;Revocato;-;-;01/01/2010
012322;SWITCH HOBBY;COMPO ITALIA S.R.L.;VIA MARCONATO, 8;20031;CESANO MADERNO;MONZA E DELLA BRIANZA;VIA MARCONATO, 8;20031;CESANO MADERNO;MONZA E DELLA BRIANZA;20/04/2005;31/10/2018;(N) PERICOLOSO PER L'AMBIENTE;FUNGICIDA;WG;GRANULARE IDRODISPERSIBILE;FLUDIOXONIL|CYPRODINIL;25.0 g|37.5 g;NO;NO;NO;Revocato;-;-;04/07/2017
012323;VEBIZOLFO WG;AGROSTULLN GMBH;WERKSWEG 2;D-92551;STULLN;-;WERKSWEG 2;D-92551;STULLN;-;08/11/2004;31/07/2027;(XI) IRRITANTE;FUNGICIDA;WG;GRANULARE IDRODISPERSIBILE;SULPHUR (ZOLFO);80.0 g;NO;NO;NO;Ri-registrato;-;-;-
012324;BIO-ROC;ROCCA FRUTTA S.R.L.;VIA RAVENNA, 1114;44040;GAIBANA;FERRARA;VIA RAVENNA, 1114;44040;GAIBANA;FERRARA;02/11/2005;02/11/2015;ESENTE DA CLASSIFICAZIONE DI PERICOLO;INSETTICIDA;WP;POLVERE BAGNABILE;BACILLUS THURINGIENSIS SOTTOSPECIE KURSTAKI 3A-3B CEPPO HD1;6.4 g;NO;NO;NO;Revocato;-;-;01/05/2009
012325;MESUROL M PLUS;SBM DEVELOPPEMENT S.A.S.;60, CHEMIN DES MOUILLES;F-69130;ECULLY;-;60, CHEMIN DES MOUILLES;F-69130;ECULLY;-;17/11/2004;31/05/2023;ESENTE DA CLASSIFICAZIONE DI PERICOLO;MOLLUSCHICIDA;GR;GRANULARE;METALDEHYDE;5.0 g;NO;NO;SI;Revocato;-;-;01/10/2021
012326;TANONE;SCAM S.P.A.;STRADA BELLARIA, 164;41100;S.MARIA DI MUGNANO;MODENA;STRADA BELLARIA, 164;41100;S.MARIA DI MUGNANO;MODENA;08/11/2004;31/12/2010;(XI) IRRITANTE;INSETTICIDA;WP;POLVERE BAGNABILE;CYROMAZINE;75.0 g;NO;NO;NO;Revocato;-;-;01/01/2010
012327;BENTIL FL;SCAM S.P.A.;STRADA BELLARIA, 164;41100;S.MARIA DI MUGNANO;MODENA;STRADA BELLARIA, 164;41100;S.MARIA DI MUGNANO;MODENA;17/11/2004;31/12/2008;(XN) NOCIVO;FUNGICIDA;SC;SOSPENSIONE CONCENTRATA;THIOPHANATE-METHYL;38.3 g;NO;NO;NO;Revocato;-;-;01/03/2006
