crop_code,crop_it,area_code,area_it,year,superficie_totale_ha,superficie_in_produzione_ha,produzione_raccolta_q,produzione_totale_q,resa_calculada_t_ha,dataflow,source_url
WHEATD,frumento duro,ITD4,Friuli-Venezia Giulia,2026,60,,2257,2280,3.76,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITD5,Emilia-Romagna,2024,69541,,3842504,3842504,5.53,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITD5,Emilia-Romagna,2025,68065,,3450926,3450926,5.07,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITD5,Emilia-Romagna,2026,67634,,4501389,4501389,6.66,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITDA,Trentino Alto Adige / Südtirol,2024,6,,200,200,3.33,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITDA,Trentino Alto Adige / Südtirol,2025,15,,500,500,3.33,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITDA,Trentino Alto Adige / Südtirol,2026,18,,700,700,3.89,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITE1,Toscana,2024,43661,,1375085,1375585,3.15,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITE1,Toscana,2025,47741,,1563245,1563270,3.27,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITE1,Toscana,2026,34189,,1125660,1125675,3.29,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITE2,Umbria,2024,15300,,629000,629000,4.11,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITE2,Umbria,2025,15450,,670000,670000,4.34,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITE2,Umbria,2026,14600,,662500,662500,4.54,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITE3,Marche,2024,72818,,3106373,3106373,4.27,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITE3,Marche,2025,79072,,3669670,3669670,4.64,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITE3,Marche,2026,77592,,4609380,4609380,5.94,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITE4,Lazio,2024,39560,,1299180,1311240,3.28,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITE4,Lazio,2025,39548,,1295842,1320900,3.28,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITE4,Lazio,2026,39539,,1306680,1335900,3.3,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITF1,Abruzzo,2024,35190,,1115400,1115400,3.17,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITF1,Abruzzo,2025,35190,,1115400,1115400,3.17,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITF1,Abruzzo,2026,37200,,1311900,1311900,3.53,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITF2,Molise,2024,44700,,1559400,1559400,3.49,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITF2,Molise,2025,43800,,1529400,1529400,3.49,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITF2,Molise,2026,43900,,1532700,1532700,3.49,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITF3,Campania,2024,52603,,1559185,1559185,2.96,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITF3,Campania,2025,46874,,1551065,1551065,3.31,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITF3,Campania,2026,47000,,1556500,1556500,3.31,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITF4,Puglia,2024,338500,,7635500,8614000,2.26,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITF4,Puglia,2025,294300,,7870000,8303500,2.67,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITF4,Puglia,2026,300600,,8309000,8674000,2.76,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITF5,Basilicata,2024,115160,,2879000,2879000,2.5,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITF5,Basilicata,2025,115160,,2879000,2879000,2.5,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITF5,Basilicata,2026,115236,,3205775,3267300,2.78,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITF6,Calabria,2024,23092,,611398,624173,2.65,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITF6,Calabria,2025,23092,,647863,656613,2.81,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITF6,Calabria,2026,23937,,622858,635658,2.6,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITG1,Sicilia,2024,277545,,7394140,7407315,2.66,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITG1,Sicilia,2025,275895,,7916740,7929915,2.87,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITG1,Sicilia,2026,274740,,8346345,8354655,3.04,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITG2,Sardegna,2024,14316,,366636,366889,2.56,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITG2,Sardegna,2025,23473,,679517,679517,2.89,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITG2,Sardegna,2026,23673,,638595,638595,2.7,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,IT,Italia,2024,692663,,66101872,66824985,9.54,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,IT,Italia,2025,694333,,66793717,68349416,9.62,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,IT,Italia,2026,681842,,71076128,72319222,10.42,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITC1,Piemonte,2024,44129,,3069732,3069732,6.96,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITC1,Piemonte,2025,43967,,2903457,2903457,6.6,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITC1,Piemonte,2026,42649,,3101410,3101410,7.27,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITC2,Valle d'Aosta / Vallée d'Aoste,2024,452,,21149,21149,4.68,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITC2,Valle d'Aosta / Vallée d'Aoste,2025,460,,30000,30000,6.52,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITC2,Valle d'Aosta / Vallée d'Aoste,2026,480,,32000,32000,6.67,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITC3,Liguria,2024,1784,,124582,124802,6.98,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITC3,Liguria,2025,1786,,124539,124759,6.97,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITC3,Liguria,2026,1698,,109360,109510,6.44,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITC4,Lombardia,2024,22757,,1559245,1559245,6.85,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITC4,Lombardia,2025,22484,,1834126,1834126,8.16,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITC4,Lombardia,2026,22484,,1834126,1834126,8.16,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITD1,Provincia Autonoma Bolzano / Bozen,2024,5851,,431792,431792,7.38,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITD1,Provincia Autonoma Bolzano / Bozen,2025,5876,,467829,467829,7.96,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITD1,Provincia Autonoma Bolzano / Bozen,2026,5848,,475317,475317,8.13,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITD2,Provincia Autonoma Trento,2024,10044,,1061025,1082523,10.56,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITD2,Provincia Autonoma Trento,2025,10196,,1188166,1188166,11.65,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITD2,Provincia Autonoma Trento,2026,10122,,1188266,1188266,11.74,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITD3,Veneto,2024,103502,,13732900,13732900,13.27,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITD3,Veneto,2025,104398,,14662869,14662869,14.05,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITD3,Veneto,2026,104398,,14662869,14662869,14.05,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITD4,Friuli-Venezia Giulia,2024,30379,,3277713,3310820,10.79,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITD4,Friuli-Venezia Giulia,2025,30574,,3212181,3244627,10.51,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITD4,Friuli-Venezia Giulia,2026,30467,,3791098,3829392,12.44,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITD5,Emilia-Romagna,2024,53448,,9049412,9049412,16.93,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITD5,Emilia-Romagna,2025,53169,,7956201,7956201,14.96,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITD5,Emilia-Romagna,2026,52769,,8645306,8645306,16.38,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITDA,Trentino Alto Adige / Südtirol,2024,15895,,1492817,1514315,9.39,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITDA,Trentino Alto Adige / Südtirol,2025,16072,,1655995,1655995,10.3,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITDA,Trentino Alto Adige / Südtirol,2026,15970,,1663583,1663583,10.42,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITE1,Toscana,2024,59576,,3962341,3964594,6.65,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITE1,Toscana,2025,60785,,4029136,4230158,6.63,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITE1,Toscana,2026,63168,,4470025,4470165,7.08,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITE2,Umbria,2024,12400,,933200,933200,7.53,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITE2,Umbria,2025,12400,,972500,972500,7.84,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITE2,Umbria,2026,12400,,910000,910000,7.34,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITE3,Marche,2024,15397,,1235470,1235470,8.02,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITE3,Marche,2025,14916,,1772736,1772836,11.88,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITE3,Marche,2026,14818,,1683470,1683470,11.36,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITE4,Lazio,2024,20469,,2047787,2110379,10.0,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITE4,Lazio,2025,20500,,1958751,2033364,9.55,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITE4,Lazio,2026,20478,,2143832,2193400,10.47,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITF1,Abruzzo,2024,32390,,4594688,4594688,14.19,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITF1,Abruzzo,2025,32990,,4999700,4999700,15.16,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITF1,Abruzzo,2026,32850,,5250200,5250200,15.98,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITF2,Molise,2024,5432,,753705,753705,13.88,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITF2,Molise,2025,5432,,768515,768515,14.15,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITF2,Molise,2026,5432,,648020,648020,11.93,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITF3,Campania,2024,25079,,2038789,2040505,8.13,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITF3,Campania,2025,24749,,2202500,2208100,8.9,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITF3,Campania,2026,25054,,2272000,2272000,9.07,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITF4,Puglia,2024,93625,,11542000,11968000,12.33,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITF4,Puglia,2025,93655,,10937200,11964000,11.68,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITF4,Puglia,2026,93000,,12288000,13346000,13.21,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITF5,Basilicata,2024,2027,,155429,182278,7.67,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITF5,Basilicata,2025,2027,,155429,182278,7.67,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITF5,Basilicata,2026,1964,,96736,97375,4.93,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITF6,Calabria,2024,8921,,388259,390101,4.35,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITF6,Calabria,2025,8922,,387030,388375,4.34,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITF6,Calabria,2026,9121,,381129,381742,4.18,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITG1,Sicilia,2024,118292,,5541794,5688830,4.68,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITG1,Sicilia,2025,118329,,5642785,5829489,4.77,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITG1,Sicilia,2026,105922,,6469780,6565470,6.11,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITG2,Sardegna,2024,26709,,580860,580860,2.17,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITG2,Sardegna,2025,26718,,588067,588067,2.2,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WINEES,uva da vino,ITG2,Sardegna,2026,26720,,623184,623184,2.33,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
