Prodotti fitosanitari venduti nell'anno 2019 (fonte dati: Autorità regionale competente, dichiarazioni di vendita p.f. 2017, art. 16 D.Lgs. 150/2012);;;
Provincia;N. Reg. ; Prodotto fitosanitario venduto;"Quantità 
(Kg o litri)"
TV;16571;COPPER COMBI WG;10,50
TV;16577;U46 COMBI DUO;1,00
TV;16578;MELODY COMPACT WG;108,00
TV;16584;;5,00
TV;16616;;13,00
TV;16616;VALLEY;133,00
TV;16619;ACTELLIC SMOKE GENERATOR;0,63
TV;16630;NATUREN LIMEX PFnPE;1,35
TV;16632;LUNA SENSATION;1,00
TV;16635;SEGURIS ERA;16,00
TV;16647;TAG PRO;95,00
TV;16654;;2,50
TV;16654;POLYVERSUM;111,00
TV;16654;POLYVERSUM DA 500 GR;0,50
TV;16657;CENTURY PRO;70,00
TV;16658;;34,00
TV;16658;DAGONIS;1.341,00
TV;16660;ACTLET C;730,00
TV;16690;;59,00
TV;16690;KESTREL;293,00
TV;16703;SPADA 50 WG;99,00
TV;16703;SPADA 50WDG;3,00
TV;16707;TOTERBANE DUO;622,00
TV;16709;BULDOCK RTU PFnPE;18,00
TV;16737;PISON;3,00
TV;16737;ZELIG;2,00
TV;16737;ZELIG GR 50;8,00
TV;16742;NEMGUARD SC;7,00
TV;16754;SIMBA;48,00
TV;16772;AMYLO X LC;229,00
TV;16773;;160,00
TV;16779;TONALE;1.726,00
TV;16779;TONALE LT 10;140,00
TV;16779;TONALE LT 2;96,00
TV;16780;SERENADE ASO;90,00
TV;16781;CYMBAL 35 WG;1.581,00
TV;16785;JOGG;5,15
TV;16787;;15.476,00
TV;16787;CLINIC ST;28.191,00
TV;16787;CLINIC ST DA 5 LT;40,00
TV;16789;;25,00
TV;16789;TESSIOR;140,00
TV;16790;;1.295,00
TV;16790;NORDOX ENERGY;15,00
TV;16794;SILGLIF ST;26.720,00
TV;16800;AMADEUS SX GR 50;1,00
TV;16802;ZYPAR;796,00
TV;16802;ZYPAR LT 3;12,00
TV;16819;NATUR BREAKER;8,00
TV;16820;;6.144,00
TV;16829;;118,00
TV;16830;FANDANGO 360 TF;3.150,00
TV;16831;;400,00
TV;16831;GLIFENE BIOGRADE;5.640,00
TV;16831;GLIFENE BIOGRADE PFnPE;10,00
TV;16833;;85,00
TV;16833;PANTOX 360 SUPER;471,50
TV;16833;PANTOX 360 SUPER PFnPE;426,00
TV;16836;STALLION IT SYNC;1.170,00
TV;16841;EVO TRIBASIC NEW;50,00
TV;16842;CUPRAVIT BIO ADVANCED;33,00
TV;16843;COPPERLAND NEW;6.330,00
TV;16857;SHORTTRACK;3,00
TV;16867;GLISTER STAR;1.206,00
TV;16867;GLISTER STAR DA 1 LT;12,00
TV;16867;GLISTER STAR DA 5 LT;60,00
TV;16874;;1.464,00
TV;16886;;2,46
TV;16886;CLOSER;451,65
TV;16886;CLOSER DA 1 LT;1,00
TV;16886;CLOSER PFnPE;0,96
TV;16886;CLOSER PFnPE DA 40 ML;0,60
TV;16895;ZORVEC ENICADE;21,15
TV;16896;;3.168,40
TV;16896;ZORVEC ZELAVIN;9.277,93
TV;16896;ZORVEC ZELAVIN  DA 0,800 LITRI;0,80
TV;16896;ZORVEC ZELAVIN 0,200;0,80
TV;16896;ZORVEC ZELAVIN BRIA 4 HA;21,00
TV;16896;ZORVEC ZELAVIN DA 0,200 LITRI;13,40
TV;16896;ZORVEC ZELAVIN DA 0,800 LITRI;8,80
TV;16896;ZORVEC ZELAVIN VEL;2,00
TV;16896;ZORVEC ZELAVIN VEL 1 HA;11,00
TV;16896;ZORVEC ZELAVIN VEL 4 HA;27,00
TV;16897;KATOUN GOLD;40,00
TV;16901;BELOUKHA GARDEN;46,00
TV;16902;AVIATOR XPRO;205,00
TV;16904;;104,00
TV;16904;KIDEKA 100 SC;11,00
TV;16922;;108,00
TV;16922;ABINE;17,00
TV;16924;;530,00
TV;16924;ALIAS DG;9.200,00
TV;16924;ALIAS DG KG10;40,00
TV;16938;GOLDSTAR;1,00
TV;16945;;128,50
TV;16945;SERCADIS;2.397,40
TV;16945;SERCADIS DA 300 ML;0,30
TV;16951;ESQUIVE WP;35,00
TV;16952;;80,00
TV;16952;DIRIMAL;2.085,00
TV;16952;DIRIMAL 5L;40,00
TV;16954;;5,40
TV;16954;MOONLIGHT;12,60
TV;16957;ZORVEC VINABRIA;152,00
TV;16959;;7.860,00
TV;16959;DENEB 75 DG;5.900,00
TV;16959;DENEB 75 DG KG 20;20,00
TV;16966;BILO 50 GR;9,00
TV;16976;;520,00
TV;16976;VITIKAPPA;530,00
TV;16991;ROSATE 360 TF;200,00
TV;17003;PRIAXOR;155,00
TV;17007;ERADICOAT;780,00
TV;17014;;1,00
TV;17014;DELEGATE WDG;16,10
TV;17018;GEOTOX 5 C;12,00
TV;17019;AIRONE L BLU;36,00
TV;17022;THITAN GR 50;10,00
TV;17023;RIVIERA R WG;276,00
TV;17026;DUPLOSAN SUPER;100,00
TV;17058;;291,00
TV;17058;ROMEO;2.982,00
TV;17059;VINTEC;2,00
TV;17065;KAURITIL ULTRA WG;3.720,00
TV;17069;TIOVIT L;5.325,00
TV;17069;TIOVIT L DA 5 LT;20,00
TV;17072;;8,50
TV;17072;DIREX 50 GR;161,10
TV;17072;DIREX 50 GR PFnPE;1.064,50
TV;17072;DIREX GR50 DA KG;24,00
TV;17074;OMES 50 GR;260,00
TV;17075;;2.611,88
TV;17075;MOVIDA;23.266,25
TV;17075;MOVIDA DA 0,625 LITRI;41,87
TV;17075;MOVIDA DA 2,5 LITRI;27,50
TV;17075;MOVIDA LT 0,625;2,50
TV;17076;GAZELLE;1,00
TV;17078;;1.865,00
TV;17078;QUANTUM L;3.873,00
TV;17078;QUANTUM L DA 1 LT;11,00
TV;17078;QUANTUM L LT 1;2,00
TV;17079;FORCE EVO;440,00
TV;17081;CUPROSSIL IDRO NEW 20 WG;190,00
TV;17087;FOLDIM;60,00
TV;17091;;2.142,00
TV;17091;CHAMP 20 WG;7.251,00
TV;17093;MOSAIKO MICRO FLOW;2.662,00
TV;17093;MOSAIKO MICRO FLOW DA 1 LT;17,00
TV;17093;MOSAIKO MICRO FLOW DA 10 LT;30,00
TV;17094;ACTIVUS EKO;36,00
TV;17097;SPANDIS;35,00
TV;17099;ZAKEO 250 SC;72,00
TV;17107;SPYRIT 50 SC;323,00
TV;17108;;445,00
TV;17108;FEUDO 500 SC;2.136,00
TV;17111;;735,00
TV;17111;FLOVINE;9.560,00
TV;17111;FLOVINE DA 5 KG;5,00
TV;17113;MIKAL F;120,00
TV;17115;ZETROLA;4,00
TV;17116;ACTIVUS ME;132,00
TV;17119;SQUARE EC;53,00
TV;17130;FLOMILL;150,00
TV;17141;;435,00
TV;17141;SELECTRUM;1.540,00
TV;17147;PEDIMENT;20,00
TV;17163;ALMADA MZ;300,00
TV;17168;VERDRAM TRI HI BIO;170,00
TV;17170;BELKAP EXTRA;1.180,00
TV;17179;PPZ-400;60,00
TV;17188;;16,00
TV;17205;CIDIAL;32,00
TV;17264;ZOLFO LIQUIDO 80 SC;400,00
TV;17265;FILDER 500 SC;75,00
TV;17275;NOTO CLASS;704,00
TV;17276;SKIANTO PRIME;33,00
TV;17295;IMPERO 18 EC;118,00
TV;17296;TARLYS;568,00
TV;17311;VINIFOL WDG;1.340,00
TV;17317;NABUCCO;1.386,00
TV;17317;NABUCCO DA 1 LT;17,00
TV;17317;NABUCCO DA 250 ML;6,00
TV;17319;FOXPRO;48,00
TV;17323;;136,00
TV;17323;CONTENDER 800;555,00
TV;17327;SHERPA 0.8 MG;4.548,00
TV;17336;FAIRPLAY;770,00
TV;17343;ALTER 80;42,00
TV;17344;;147,00
TV;17346;EXOSET 240 EC;369,00
TV;17360;;954,00
TV;17360;MAGO;10.588,00
TV;17360;MAGO DA 1 LT;18,00
TV;17360;MAGO LT 1;47,00
TV;17360;MAGO LT 5;75,00
TV;17362;DIGEO XI;1.600,00
TV;17364;TELONE II 2019;60,00
TV;17368;ALETIL DF;149,00
TV;17375;MOXYL COMBI WG;70,00
TV;17378;GACHINKO;95,40
TV;17424;AF-X1 2019;1.144,50
TV;17430;EXIREL 2019;14,00
VE;13;;20.120,00
VE;13;THIOPRON;1.790,00
VE;17;;2,00
VE;17;U 46 COMBI FLUID;59,00
VE;133;;103,00
VE;189;;75,00
VE;449;;2.760,00
VE;449;MOCAP;75,00
VE;565;;2.260,00
VE;599;;83,00
VE;599;ACUPRICO 76 WG;214,00
VE;630;;1.337,00
VE;630;REGLONE;1,00
VE;630;REGLONE W;221,00
VE;909;;250,00
VE;909;POLISOLFURO DI CALCIO POLISENIO;125,00
VE;1155;;150,00
VE;1156;;1.352,00
VE;1156;CHEMOL;205,50
VE;1562;;202,00
VE;1573;;7.140,00
VE;1573;BASAMID GRANULAT;1.760,00
VE;1583;;41.795,00
VE;1583;MICROTHIOL DISPERSS;10.301,00
VE;1714;;1.203,00
VE;1714;KERB 80 EDF;284,00
VE;1823;ZOLFO 80 MICRONIZZATO;26,00
VE;1850;IDRORAME FLOW;33,75
VE;1850;IDRORAME FLOW ML. 250;1,75
VE;1850;IDRORAME FLOW PFnPE;3,00
VE;2191;;469,00
VE;2191;WETTING PLUS;97,00
VE;2249;;15,00
VE;2259;;40,00
VE;2259;PASTA LUMACHICIDA IN GRANI;45,00
VE;2259;PASTA LUMACHICIDA IN GRANI PFnPE;16,00
VE;2260;;9,00
VE;2272;SILLIM;75,00
VE;2307;;1.458,00
VE;2307;VECTOR;528,00
VE;2353;;918,00
VE;2353;BONALAN;194,00
VE;2518;;2,20
VE;2520;;11,00
VE;2732;;4.485,00
VE;2732;GOLTIX;1.784,00
VE;2923;;31.413,00
VE;2923;TIOVIT JET;18.042,00
VE;2934;;21,20
VE;2934;MICROSOL 90;40,50
VE;2995;;486,00
VE;2995;ESCARTOX;1.573,50
VE;2995;ESCARTOX PFnPE;13,00
VE;3065;;263,60
VE;3065;OLIOCIN;29,00
VE;3082;;10,00
VE;3082;OLEOTER ESTATE;360,00
VE;3102;;912,50
VE;3102;OLEOTER;373,25
VE;3102;OLEOTER PFnPE;50,00
VE;3132;;85,50
VE;3132;SEPR-OIL;62,50
VE;3132;SEPR-OIL PFnPE;59,00
VE;3163;U 46 M STAR;22,00
VE;3219;;120,00
VE;3219;CARAKOL AGRO;820,00
VE;3219;CARAKOL AGRO KG. 1;89,00
VE;3219;CARAKOL AGRO PFnPE;804,00
VE;3219;CARAKOL AGRO x 1 kg;50,00
VE;3343;;125,00
VE;3412;;48,00
VE;3503;;45,00
VE;3503;AGRUMIN;29,00
VE;3519;METAMBANE;2,00
VE;3553;;11,00
VE;3640;;454,00
VE;3754;;7,00
VE;3767;;387,00
VE;3767;FENOXILENE 200;287,00
VE;3800;;15,00
VE;3817;;12,00
VE;3817;DISERBONE KN;2,00
VE;4012;;1.331,25
VE;4012;RELDAN 22;87,00
VE;4090;MALERBANE CEREALI;10,00
VE;4199;;9.329,00
VE;4199;PENNCOZEB DG;3.409,00
VE;4228;;126,00
VE;4326;;10,00
VE;4552;;3.397,00
VE;4552;DITHANE DG NEOTEC;896,00
VE;4701;;13,00
VE;4710;;546,00
VE;4710;ALIETTE;89,90
VE;4710;ALIETTE GR. 150;1,20
VE;4710;ALIETTE PFnPE;5,75
VE;4896;;5,10
VE;4896;RIGENAL P PFnPE;3,10
VE;5152;;9,00
VE;5228;;22,00
VE;5228;CARAKOL PFnPE;159,50
VE;5228;CARAKOL x 500 gr;43,00
VE;5299;;19,00
VE;5299;MIBIOL;84,00
VE;5299;MIBIOL PFnPE;182,00
VE;5414;;7,20
VE;5414;RADICANTE POLVERE TALEE LEGNOSE;9,10
VE;5414;RADICANTE POLVERE TALEE LEGNOSE PFn;3,30
VE;5467;METADENE;58,50
VE;5494;GIBRELIN;1,00
VE;5574;;1.092,00
VE;5574;LUMAKIDIN 5G;472,00
VE;5574;LUMAKIDIN 5G PFnPE;216,00
VE;5574;LUMAKIDIN 5G x 1 kg;11,00
VE;5755;;6,00
VE;5755;TILT 25 EC;7,00
VE;5796;;0,50
VE;5796;GARLON;60,00
VE;6001;BETAFIL FL;190,00
VE;6136;;5,00
VE;6162;DE-SPROUT;260,00
VE;6277;;170,00
VE;6277;VYDATE 5G;20,00
VE;6321;;7,30
VE;6321;STIMOLANTE 66F;6,00
VE;6322;;59,00
VE;6322;OBSTHORMON 24A;5,00
VE;6401;;65,00
VE;6401;MONDAK 21 S;50,00
VE;6437;;98,00
VE;6437;ETHREL;21,00
VE;6438;;80,00
VE;6438;BI-FEN;54,00
VE;6555;;360,00
VE;6556;;800,00
VE;6556;K-OBIOL DP2;21,00
VE;6557;;43,00
VE;6557;K-OBIOL EC 25;2,00
VE;6704;TIOLENE 80 WG;1.070,00
VE;6751;;96,50
VE;6751;RASEN FLORANID PFnPE;9,00
VE;6751;RASEN FLORANID x 1,5 kg;4,50
VE;6766;BUTISAN S;1,00
VE;6771;;1.719,00
VE;6945;;39,00
VE;6945;TOPAS 10 EC;27,00
VE;6956;;2.335,00
VE;6956;TARGA FLO;212,00
VE;6978;;1.215,00
VE;6978;BETTER 400;300,00
VE;7020;;1.301,00
VE;7020;BAGNANTE CIFO;296,00
VE;7053;;97,00
VE;7053;PASTA CAFFARO NC;1,00
VE;7055;;373,00
VE;7055;PASTA CAFFARO BLU;33,00
VE;7055;PASTA CAFFARO BLU GR. 500;81,00
VE;7055;PASTA CAFFARO BLU PFnPE;12,00
VE;7368;;41,00
VE;7368;TURFENE L;10,00
VE;7369;SYLLIT FLO;2,00
VE;7370;TETRASOL LIQUIDO;2,00
VE;7379;;218,50
VE;7379;VENZAR;87,00
VE;7401;POLTIGLIA CAFFARO 20 DF NEW;623,00
VE;7401;POLTIGLIA CAFFARO 20 DF NEW PFnPE;12,00
VE;7411;;1,50
VE;7411;DIRAGER;2,00
VE;7483;;5,00
VE;7534;;980,00
VE;7541;;2,70
VE;7541;APOLLO SC;1,00
VE;7541;APOLLO SC PFnPE;0,95
VE;7541;APOLLO SC x 50 ml;0,65
VE;7555;;7,00
VE;7555;KLARTAN 20 EW;8,90
VE;7555;KLARTAN 20 EW ML. 250;0,50
VE;7555;KLARTAN 20 EW x 100 ml;0,70
VE;7555;KLARTAN 20 EW x 50 ml;0,15
VE;7608;DASKOR 440 EC;1,00
VE;7611;;4.962,00
VE;7611;ENOVIT METIL FL;970,00
VE;7700;;417,80
VE;7700;MATACAR FL;102,60
VE;7764;;7,00
VE;7764;TIOLENE;0,60
VE;7864;TAU AL 240 EW;0,05
VE;7876;;4,00
VE;7911;;60,00
VE;7916;;6.855,00
VE;7916;POLYRAM DF;2.895,00
VE;7919;;19.417,75
VE;7919;TOUCHDOWN;8.452,00
VE;7922;OPALENE;35,00
VE;7922;OPALENE PFnPE;0,50
VE;7958;;90,00
VE;7961;;21,00
VE;7961;RIZOLEX  GOLD;29,00
VE;7984;;20,00
VE;8001;;3,40
VE;8028;;1.444,00
VE;8028;CALARIS;3,00
VE;8064;;10,00
VE;8102;;1.718,00
VE;8102;MERPAN 80 WDG;623,00
VE;8117;;740,00
VE;8117;BASTA 200;230,00
VE;8146;;50,50
VE;8146;GALLERY;7,00
VE;8184;;191,00
VE;8229;;54,05
VE;8229;RAPAX;1,05
VE;8259;LAMDEX EXTRA;49,00
VE;8284;;15,00
VE;8340;TOPAS 2,5 WG;10,00
VE;8376;;32,00
VE;8376;ARIANE II;31,00
VE;8382;;25,00
VE;8382;ROUNDUP BIOFLOW PFnPE;37,20
VE;8498;;83,50
VE;8498;FOLICUR WG;85,50
VE;8542;;254,00
VE;8542;FORUM 50 WP;319,00
VE;8546;;12,00
VE;8565;;2,00
VE;8599;;1.140,00
VE;8601;;5.697,00
VE;8601;FOLPAN 80 WDG;2.157,00
VE;8649;;7,00
VE;8649;PIRIDANE 480;2,00
VE;8656;;110,00
VE;8656;GLIFENE HP;1.575,00
VE;8690;;30,00
VE;8706;;38,00
VE;8706;AMID THIN W;2,00
VE;8712;;7,00
VE;8712;ALLEGANTE 4% AF 96;10,00
VE;8735;;487,00
VE;8735;TREBON UP;111,50
VE;8742;;25,00
VE;8742;INDAR 5 EW;2,00
VE;8743;GREENEX ML. 100;0,20
VE;8795;;1.905,50
VE;8795;VERTIMEC EC;662,25
VE;8797;;37,00
VE;8797;BINAL PRO;110,00
VE;8801;;484,00
VE;8801;SCORE 25 EC;311,25
VE;8836;;7,00
VE;8837;;0,03
VE;8841;;166,50
VE;8841;CYREN 5 G;970,00
VE;8843;;30,00
VE;8843;NISSHIN;15,00
VE;8874;;59,00
VE;8874;ETOFUM - FL;5,00
VE;8882;;15,00
VE;8886;;80,40
VE;8886;SAFARI;34,44
VE;8929;;2,50
VE;8933;;70,00
VE;8933;SOLEAS;84,00
VE;8934;;611,00
VE;8934;SCALA;132,15
VE;8937;;2,00
VE;8987;;18,25
VE;8987;CONFIDOR 200 SL;1,75
VE;9005;;1.075,00
VE;9005;AGIL;2.053,00
VE;9010;RAMEZIN COMBI WG;355,00
VE;9012;;1.370,00
VE;9012;CUPROCAFFARO MICRO;769,00
VE;9038;;0,05
VE;9041;;5.150,00
VE;9126;;54,00
VE;9126;CONCORDE COMBI PFnPE;5,50
VE;9131;;1,90
VE;9131;PYRINEX ME;1,30
VE;9148;;5,00
VE;9181;;6,00
VE;9210;;1.677,00
VE;9210;QUADRIS;1.565,00
VE;9244;;10,00
VE;9267;;2.220,00
VE;9280;;0,50
VE;9286;OHAYO;59,00
VE;9298;METHAM NA 51;150,00
VE;9306;;36,75
VE;9322;;10,00
VE;9339;;2.135,00
VE;9339;BETANAL EXPERT;770,00
VE;9342;;37,00
VE;9342;DELTRIN;93,50
VE;9342;DELTRIN PFnPE;28,50
VE;9373;;20,00
VE;9373;CHORUS;1,00
VE;9374;;6,00
VE;9399;;0,60
VE;9399;MEDAL 25;0,16
VE;9411;RADIP ORMON PFnPE;1,40
VE;9422;;215,00
VE;9422;EVADE;59,55
VE;9443;ENDOGERME;0,40
VE;9443;ENDOGERME x 100 gr;2,20
VE;9449;EMERALD COMBI;29,00
VE;9509;;2,50
VE;9531;;5,00
VE;9531;SEQURA WG;7,00
VE;9569;;1.750,00
VE;9578;;1.469,75
VE;9578;SWITCH;380,50
VE;9612;OSSICLOR 30;9,00
VE;9627;POLTIGLIA BORDOLESE DISPERSS;60,00
VE;9631;METRIN EC;11,00
VE;9634;;9,00
VE;9634;CARNIVAL RIO;8,00
VE;9636;;65,00
VE;9655;;280,00
VE;9655;PRIMIAL WG;5,00
VE;9668;;7,81
VE;9668;RUFAST E-FLO;0,26
VE;9678;;1.180,00
VE;9678;M70 DF;1.132,00
VE;9679;;290,00
VE;9693;SPORTAK 45 EW;84,00
VE;9695;;32,00
VE;9695;PERLAN;12,00
VE;9696;;14,00
VE;9705;;134,40
VE;9705;PREVITER;60,46
VE;9723;;40,00
VE;9724;;30,00
VE;9724;TIOWETTING DF;40,00
VE;9744;;260,00
VE;9744;SCORE 10 WG;12,00
VE;9747;;0,40
VE;9747;FURY;0,41
VE;9757;;1.196,00
VE;9757;SPYRALE;248,00
VE;9758;;518,00
VE;9758;COPRANTOL WG;187,00
VE;9767;;673,00
VE;9767;NUFOS 5 G;644,00
VE;9790;;111,00
VE;9800;;169,81
VE;9800;MAVRIK 20 EW;17,90
VE;9843;;855,00
VE;9843;BASAGRAN SG;483,00
VE;9872;;1.075,00
VE;9905;;77,50
VE;9905;THIOCUR 20 EW;2,00
VE;9941;;1.082,00
VE;9954;;3.399,00
VE;9954;JOKER;1.718,00
VE;9963;;47,00
VE;9963;METIDANE 22;1,00
VE;9995;;10,00
VE;9995;ARIUS;101,00
VE;10029;;3,74
VE;10048;;11.900,00
VE;10048;KUMULUS TECNO;11.850,00
VE;10049;;947,00
VE;10049;DURSBAN 75 WG;141,00
VE;10057;;1.735,00
VE;10057;ARPEL WDG;40,00
VE;10088;;0,10
VE;10105;;2,50
VE;10105;RIDOMIL GOLD SL;0,25
VE;10117;;3.264,00
VE;10117;STRATOS ULTRA;409,00
VE;10118;;345,40
VE;10118;AMISTAR;104,80
VE;10119;;4,00
VE;10127;;96,30
VE;10127;DECIS JET;28,92
VE;10127;DECIS JET ML. 250;5,00
VE;10127;DECIS JET ML. 50;2,40
VE;10127;DECIS JET NP EC ML 10;0,80
VE;10127;DECIS JET PFnPE;59,43
VE;10161;;535,02
VE;10161;ORTIVA;14,00
VE;10183;;15,80
VE;10183;GARLON EV;13,00
VE;10187;;250,00
VE;10209;;11.471,00
VE;10209;GLYFOS ULTRA;1.378,00
VE;10220;DICOPUR COMBI;6,00
VE;10230;LUMAPLUS;1.192,50
VE;10233;BORDOSEP;29,00
VE;10263;;48,50
VE;10263;DRIVER;80,25
VE;10263;DRIVER PFnPE;3,75
VE;10272;;670,00
VE;10275;;31,00
VE;10285;;1,00
VE;10296;;1.596,00
VE;10305;;72,95
VE;10305;OIKOS;12,00
VE;10305;OIKOS PFnPE;4,50
VE;10306;;3,00
VE;10324;NEMATHORIN 10 G;10,00
VE;10329;;1.308,00
VE;10329;FORUM MZ WG;1.017,00
VE;10350;;996,00
VE;10350;BLAST SG;33,00
VE;10357;;1.035,00
VE;10357;RIGRON SG;495,00
VE;10373;;794,00
VE;10373;CONTEST;411,00
VE;10381;;208,00
VE;10381;CONCORDE 40 EW PFnPE;5,05
VE;10415;;1,50
VE;10415;ARIC 480 LS;82,00
VE;10423;;2.562,25
VE;10423;LUMACHICIDA VEBI;486,00
VE;10423;LUMACHICIDA VEBI PFnPE;60,00
VE;10426;;0,50
VE;10426;PROTIL EC;21,00
VE;10439;;7,00
VE;10447;;347,00
VE;10447;NOVEL DUO;519,00
VE;10456;;30,00
VE;10456;KLARO ULTRA;284,75
VE;10461;DICOTURF;4,75
VE;10474;;35,00
VE;10479;;73,00
VE;10493;;3.055,00
VE;10493;RUNNER LO;244,00
VE;10504;;64,00
VE;10509;MASTIFF ULTRA;2.840,00
VE;10532;TELDOR;2,00
VE;10540;;113,00
VE;10540;TERIAL 75 WG;1,00
VE;10560;PIRETRO NATURA;5,00
VE;10573;;1.308,00
VE;10585;;622,00
VE;10589;FLORA VERDE PFnPE;1,16
VE;10604;;110,53
VE;10604;EMERALD 40 EW;17,20
VE;10604;EMERALD 40 EW LT. 1,0;2,00
VE;10604;EMERALD 40 EW ML. 250;6,10
VE;10604;EMERALD 40 EW PFnPE;60,64
VE;10627;;36,00
VE;10628;;25,00
VE;10632;;15,00
VE;10701;CUMETA FLOW;119,50
VE;10701;CUMETA FLOW PFnPE;133,50
VE;10734;;3.162,00
VE;10734;DUAL GOLD;3.001,00
VE;10735;;3.906,00
VE;10735;PRIMAGRAM GOLD;924,00
VE;10741;;34,00
VE;10741;METACINQUE;20,00
VE;10741;METACINQUE PFnPE;436,00
VE;10741;METACINQUE x 1 kg;50,00
VE;10752;;374,25
VE;10752;STEWARD;61,00
VE;10758;;971,00
VE;10758;BETASANA TRIO SC;437,00
VE;10771;;2.593,30
VE;10771;MOST MICRO;1.377,00
VE;10890;;690,00
VE;10890;FLiPPER;2,10
VE;10892;;20,00
VE;10926;;18,00
VE;10929;;13,65
VE;10936;NAAK 480;1,00
VE;10939;;12,00
VE;10939;CP40 AGRO;4,00
VE;10944;;505,25
VE;10944;KARATE ZEON;112,75
VE;10952;;2,00
VE;10976;;1.752,00
VE;10976;METEOR;317,33
VE;10976;METEOR PFnPE;22,32
VE;10976;METEOR x 10 ml;0,64
VE;10976;METEOR x 200 ml;1,00
VE;10976;METEOR x 30 ml;1,35
VE;10999;;678,00
VE;10999;BETANAL SE;122,00
VE;11011;;5.259,00
VE;11011;DASH HC;2.653,00
VE;11012;AURA;80,00
VE;11029;;475,00
VE;11029;PYRINEX M 22;187,00
VE;11059;;631,00
VE;11059;BIOPOWER;249,00
VE;11062;;7,00
VE;11070;;17.550,00
VE;11102;;25,00
VE;11106;;597,00
VE;11106;MANFIL 75 WG;40,00
VE;11119;;322,20
VE;11119;FLINT;74,70
VE;11133;SHELTER;1,00
VE;11157;PROPYDOR PFnPE;5,00
VE;11173;;870,00
VE;11173;AVAUNT EC;885,00
VE;11183;;0,50
VE;11185;GERLAGIB LG;2,00
VE;11196;;100,00
VE;11206;;2.492,50
VE;11206;CODACIDE;1.093,60
VE;11212;BATKUR;36,00
VE;11243;;3.811,00
VE;11243;LEOPARD 5 EC;1.656,00
VE;11252;;4,00
VE;11253;;676,00
VE;11253;CALLISTO;272,00
VE;11257;;4,50
VE;11284;CIMOTER MZ;210,00
VE;11301;;1,00
VE;11301;SPHERE;26,00
VE;11301;SPHERE SC;7,00
VE;11303;;2.055,00
VE;11313;;2,00
VE;11313;PROXAN SL;1,00
VE;11341;;1.441,00
VE;11341;STARANE GOLD;746,00
VE;11353;;54,00
VE;11353;FUSILADE MAX;86,00
VE;11355;;7.000,00
VE;11360;;23,50
VE;11360;GRIP 25;4,50
VE;11382;GARDENE PLUS;67,00
VE;11390;;4,00
VE;11402;;5,00
VE;11416;;757,00
VE;11416;OVIPRON TOP;30,00
VE;11448;;243,00
VE;11449;;12.634,00
VE;11449;GARDOPRIM GOLD;20,00
VE;11479;;235,00
VE;11479;BRANCHER DIRADO;6,00
VE;11497;;16.603,00
VE;11499;BUSTER;1,00
VE;11501;VITE FOL;10,00
VE;11505;;24,00
VE;11505;READY GERMIPLUS;77,00
VE;11523;;3,00
VE;11525;FUNGIDINA 400 SC;18,50
VE;11526;;167,00
VE;11526;SULTAN;150,00
VE;11533;TOP-GUN;56,00
VE;11561;;86,55
VE;11561;NEEMAZAL T/S;10,28
VE;11561;NEEMAZAL T/S PFnPE;2,59
VE;11569;;1.042,00
VE;11569;CUPROXAT S.D.I.;73,00
VE;11596;;410,00
VE;11596;CALYPSO;26,50
VE;11611;;50,00
VE;11614;;11,20
VE;11619;;157,00
VE;11619;TIOFLOR WDG;2.560,00
VE;11619;TIOFLOR WDG PFnPE;51,00
VE;11637;CUPROFIX C DISPERSS;10,00
VE;11649;;20,00
VE;11649;COMMAND 36 CS;20,00
VE;11653;;113,00
VE;11660;;14,00
VE;11660;SHOGUN;16,00
VE;11668;;3,00
VE;11668;PLENUM 50WG;0,20
VE;11678;;492,00
VE;11678;ACTELLIC 2P NEWPHARM;4,00
VE;11687;;200,00
VE;11690;;0,50
VE;11690;GOAL 480 SC;16,50
VE;11693;;75,00
VE;11693;LASER;33,00
VE;11694;;5,12
VE;11694;CONSERVE SC;10,85
VE;11700;BOTANIGARD 22 WP;0,01
VE;11711;;270,00
VE;11711;MEXIRAM HI BIO;570,00
VE;11722;GEONEX PFnPE;12,00
VE;11730;COSMOTRIN;3,35
VE;11732;;155,00
VE;11752;;13,50
VE;11760;;1.280,00
VE;11762;;2.180,00
VE;11762;FORUM STAR;2.215,00
VE;11779;KOP-TWIN;5,00
VE;11786;;11,70
VE;11788;;5,00
VE;11789;;295,00
VE;11793;;0,50
VE;11794;;2,25
VE;11814;;20,00
VE;11814;SPADA 200 EC;9,00
VE;11854;;19.404,00
VE;11854;BUGGY TF;2.344,00
VE;11857;;665,00
VE;11857;MIDAURIL COMBI;120,00
VE;11866;AGRO-OIL PFnPE;6,50
VE;11870;CUPRITAL S.D.I.;4,75
VE;11870;CUPRITAL S.D.I. PFnPE;20,00
VE;11872;RIFLE 3-18-R;20,00
VE;11874;;152,00
VE;11911;;0,04
VE;11917;HOPPER GREEN;500,00
VE;11948;;70,00
VE;11979;BORDO 20 MICRO;5,00
VE;11991;NEEMIK TEN;21,00
VE;12010;;3.071,00
VE;12010;TUAREG;1.963,85
VE;12020;;6,08
VE;12020;SUCCESS;8,63
VE;12020;SUCCESS PFnPE;2,72
VE;12023;;6,00
VE;12037;;215,00
VE;12041;;7,00
VE;12041;MARTOS;200,00
