Prodotti fitosanitari venduti nell'anno 2014 (fonte dati: Autorità regionale competente, dichiarazioni di vendita p.f. 2014, art. 16 D.Lgs. 150/2012);;;;;;;Sostanze attive vendute nell'anno 2014 (fonte dati: Autorità regionale competente, dichiarazioni di vendita p.f. 2014, art. 16 D.Lgs. 150/2012);;;;;
(le elaborazioni eseguite si riferiscono alle informazioni contenute nella Banca Dati prodotti fitosanitari del Ministero della Salute  al 01/01/2015);;;;;;;(le elaborazioni eseguite si riferiscono alle informazioni contenute nella Banca Dati prodotti fitosanitari del Ministero della Salute  al 01/01/2015);;;;;
Provincia ULSS;Azienda ULSS;N. Reg. ;Nome Prodotto venduto;Quantità (Kg o litri);;;Azienda ULSS;Provincia ULSS;Sostanza attiva venduta;Quantità (Kg);;
VE;12;13458;ZARADO;33;;;;;;;;
VE;12;13466;SPOTLIGHT PLUS;3;;;;;;;;
VE;12;13468;CLINER;9,25;;;;;;;;
VE;12;13472;ALIEN;5;;;;;;;;
VE;12;13489;CYMBAL;3;;;;;;;;
VE;12;13492;V.I.P. WDG;6;;;;;;;;
VE;12;13521;HELIOCUIVRE S;10;;;;;;;;
VE;12;13522;SPIDER KILL;1,02;;;;;;;;
VE;12;13540;QUASAR R FLOW;161;;;;;;;;
VE;12;13549;TIPTOR XCELL;210;;;;;;;;
VE;12;13555;SHUT TWIN;118;;;;;;;;
VE;12;13578;RAME CAFFARO BLU WG NEW;173;;;;;;;;
VE;12;13592;VOLARE;3;;;;;;;;
VE;12;13604;ZOLFO S.A.I.M. RAFFINATO DOPPIO VENTILATO RAMATO 5%;300;;;;;;;;
VE;12;13610;CLINIC SPECTRUM;2;;;;;;;;
VE;12;13635;POLTIGLIA 20 PB MANICA;2;;;;;;;;
VE;12;13637;PERGADO F;53;;;;;;;;
VE;12;13648;SIARAM 20 WG;94;;;;;;;;
VE;12;13691;TRIDAN COMBI T;180;;;;;;;;
VE;12;13698;VIVANDO;9,75;;;;;;;;
VE;12;13702;GEOTOX 7,5 C;335;;;;;;;;
VE;12;13721;AFIDINA QUICK;6;;;;;;;;
VE;12;13742;PERGADO MZ;3;;;;;;;;
VE;12;13771;NIMROD 250 EW;3;;;;;;;;
VE;12;13785;QUANTUM MZ;45;;;;;;;;
VE;12;13786;QUANTUM R;205,3;;;;;;;;
VE;12;13793;RUNNER M;88;;;;;;;;
VE;12;13815;TUTOR 18-15;1;;;;;;;;
VE;12;13820;BAYTEROID 25 EC;5;;;;;;;;
VE;12;13823;ALVERDE;4,11;;;;;;;;
VE;12;13838;XEDAVIR;9;;;;;;;;
VE;12;13857;CRODIX GEO/MINUET GEO;1203,75;;;;;;;;
VE;12;13858;MEDIATOR EXTRA SL;13,6;;;;;;;;
VE;12;13865;FUNGICIDA GARDEN;35;;;;;;;;
VE;12;13876;APACHE;1;;;;;;;;
VE;12;13885;MICROCOPP NEUTRO FL;14;;;;;;;;
VE;12;13981;CORAGEN;19;;;;;;;;
VE;12;14005;CLORTOSIP 500 SC;23;;;;;;;;
VE;12;14023;SUPPORT 10EC;2;;;;;;;;
VE;12;14034;CURENOX TOP MICRO;29,5;;;;;;;;
VE;12;14042;SUPRAFOS EC;5;;;;;;;;
VE;12;14052;PRODEO 80 WG;1;;;;;;;;
VE;12;14055;RAME IDROSSIDO FLOW AGRISYSTEM;86;;;;;;;;
VE;12;14058;FEINZIN 70 DF;1,25;;;;;;;;
VE;12;14062;ZOXIUM 240 SC;15;;;;;;;;
VE;12;14077;CHAMP 20 DF;10;;;;;;;;
VE;12;14080;MIZAR;4;;;;;;;;
VE;12;14092;AGRORAT B;46,2;;;;;;;;
VE;12;14098;CRITTOX GD 75;240;;;;;;;;
VE;12;14100;KANEMITE;5;;;;;;;;
VE;12;14101;CARAMBA;35;;;;;;;;
VE;12;14102;BORDOFLOW NEW;20;;;;;;;;
VE;12;14119;VISIR PENCOTECH;46;;;;;;;;
VE;12;14123;ZETARAM NEW TECH;12;;;;;;;;
VE;12;14127;MEVAXIL COBRE;3,5;;;;;;;;
VE;12;14136;OBERON;7;;;;;;;;
VE;12;14137;ALTACOR;0,6;;;;;;;;
VE;12;14154;PIRETRO ACTIGREEN;1,46;;;;;;;;
VE;12;14164;TRIKA ZETA;340;;;;;;;;
VE;12;14165;NANDO MAXI;1;;;;;;;;
VE;12;14168;SILWET VELONEX;4;;;;;;;;
VE;12;14169;PERGADO R;62;;;;;;;;
VE;12;14240;PYR PRONTO;10,5;;;;;;;;
VE;12;14248;CLOR QUICK;3,9;;;;;;;;
VE;12;14290;KOHINOR 200 SL;9,69;;;;;;;;
VE;12;14336;NEMATHORIN 150 EC;2;;;;;;;;
VE;12;14342;VOLCAN COMBI SC;20;;;;;;;;
VE;12;14368;RESOLVA 24H;3;;;;;;;;
VE;12;14381;PYRINET;13;;;;;;;;
VE;12;14384;ETOPROSIP G;300;;;;;;;;
VE;12;14387;NERVURE SUPER;25;;;;;;;;
VE;12;14405;MERLIN FLEXX;88;;;;;;;;
VE;12;14407;RUNWAY;27,5;;;;;;;;
VE;12;14409;MOVENTO 48 SC;20,2;;;;;;;;
VE;12;14418;PULSAR 40 SL;10;;;;;;;;
VE;12;14431;LENTAGRAN 45 WP;2,2;;;;;;;;
VE;12;14434;NUANCE;1,86;;;;;;;;
VE;12;14461;CURIT DUO;28;;;;;;;;
VE;12;14474;TEBUSIP COMBI;185;;;;;;;;
VE;12;14510;ELECTIS TRIO;143;;;;;;;;
VE;12;14525;MAROX SX;5,7;;;;;;;;
VE;12;14550;HOOK 480 PLUS;1;;;;;;;;
VE;12;14577;FORUM R 3B;293;;;;;;;;
VE;12;14636;BIOLID UP;102;;;;;;;;
VE;12;14638;NETOR;205;;;;;;;;
VE;12;14642;RIDOMIL GOLD R WG;685;;;;;;;;
VE;12;14643;CENTIUM 36 CS;12;;;;;;;;
VE;12;14697;ENERVIN DUO;12;;;;;;;;
VE;12;14699;GEOXE;1;;;;;;;;
VE;12;14724;CIP;96,5;;;;;;;;
VE;12;14735;RANMAN TOP;9;;;;;;;;
VE;12;14737;ROUNDUP PLATINUM;14;;;;;;;;
VE;12;14758;KARATE WITH ZEON TECHNOLOGY 1.5 HOBBY;8,16;;;;;;;;
VE;12;14764;SLUXX;65;;;;;;;;
VE;12;14765;ELUMIS;198;;;;;;;;
VE;12;14769;COMET 250 EC;3,4;;;;;;;;
VE;12;14785;DRISCOLL;9,62;;;;;;;;
VE;12;14792;MELODY TREVI;63;;;;;;;;
VE;12;14796;ATOMINAL 10 EC;3;;;;;;;;
VE;12;14799;AFLOR 200 SL;0,62;;;;;;;;
VE;12;14803;ELECTIS ZR;147;;;;;;;;
VE;12;14804;COPPER - DF;14,25;;;;;;;;
VE;12;14807;LUZINDO;6,75;;;;;;;;
VE;12;14809;CUPRAVIT BIO EVOLUTION;102;;;;;;;;
VE;12;14815;ADENGO;1054;;;;;;;;
VE;12;14838;BARCLAY GALLUP BIOGRADE 360;1485;;;;;;;;
VE;12;14879;LONTREL 72 SG;0,3;;;;;;;;
VE;12;14884;CORUM;683;;;;;;;;
VE;12;14901;CONCORDE 125;2;;;;;;;;
VE;12;14909;NURELLE 5;32;;;;;;;;
VE;12;14911;CARBOSAN G;14;;;;;;;;
VE;12;14915;REPLAY;12;;;;;;;;
VE;12;14935;TRAXOS ONE;33;;;;;;;;
VE;12;14936;AMPLIGO;39;;;;;;;;
VE;12;14937;VOLIAM TARGO;7;;;;;;;;
VE;12;14948;ACTARA HOBBY;0,24;;;;;;;;
VE;12;14967;TIPTOR ULTRA;175;;;;;;;;
VE;12;14969;HOPPER 480;20;;;;;;;;
VE;12;14974;BELEM 0.8 MG;1020;;;;;;;;
VE;12;14980;AFFINITY PLUS;1;;;;;;;;
VE;12;15007;AXIAL PRONTO;1;;;;;;;;
VE;12;15047;R6 ERRESEI BORDEAUX WG;118;;;;;;;;
VE;12;15049;MODDUS;78;;;;;;;;
VE;12;15058;PRINCIPAL MAIS;0,44;;;;;;;;
VE;12;15059;DECIS EVO;191;;;;;;;;
VE;12;15064;MAESTRO WG ADVANCE;20;;;;;;;;
VE;12;15071;EVOLUTION;2;;;;;;;;
VE;12;15101;CIMORAM ULTRA WG;80;;;;;;;;
VE;12;15102;VITENE R WG;157;;;;;;;;
VE;12;15112;SIMPLIA;14;;;;;;;;
VE;12;15116;ELIOS R;8;;;;;;;;
VE;12;15123;ALTAIR 4,5 EW;19;;;;;;;;
VE;12;15124;ZANTARA;9;;;;;;;;
VE;12;15201;FLOXI 355 SC;3;;;;;;;;
VE;12;15221;ZETARAM PLUS;1;;;;;;;;
VE;12;15222;FOLICUR COMBI WG;5;;;;;;;;
VE;12;15253;FALCON MK;127;;;;;;;;
VE;12;15289;SERENADE NATRIA;0,7;;;;;;;;
VE;12;15294;KENDO BI-ACTIVE;50;;;;;;;;
VE;12;15302;AMYLO-X;72;;;;;;;;
VE;12;15333;APPLAUD PLUS;50,06;;;;;;;;
VE;12;15340;FEUDO 50 WP;8;;;;;;;;
VE;12;15356;AVIATOR SC;1;;;;;;;;
VE;12;15361;LIETO;13;;;;;;;;
VE;12;15422;KELVIN DUO;3,06;;;;;;;;
VE;12;15449;CIDELY;13;;;;;;;;
VE;12;15451;ELIOS WG TOP;3;;;;;;;;
VE;12;15493;SIMUN 40 OD;9;;;;;;;;
VE;12;15499;SONG 70 WDG;26;;;;;;;;
VE;12;15514;CUPRAVIT BLU 35 WG;4,8;;;;;;;;
VE;12;15551;CLAIRSOL 23 L;100;;;;;;;;
VE;12;15572;ZOMINEX;10;;;;;;;;
VE;12;15591;PREVINT TOP;25;;;;;;;;
VE;12;15626;ORBIT 220 EC;10;;;;;;;;
VE;12;15627;PAPYRUS 400 SC;4;;;;;;;;
VE;12;15640;PROLINE STAR;175;;;;;;;;
VE;12;15641;SIATTOL 200 SL;2;;;;;;;;
VE;12;15680;MITRHA 40 SC;20;;;;;;;;
VE;12;15681;LUMADRY ESCA;184;;;;;;;;
VE;12;15711;ALSYSTIN;4;;;;;;;;
VE;12;15751;VITENE TRIPLO R;63;;;;;;;;
VE;12;15841;FLOCTER;10;;;;;;;;
VE;12;15842;AFICIONADO;138;;;;;;;;
VE;12;15845;ARAGON;19;;;;;;;;
VE;12;15901;ERCOLE;1883;;;;;;;;
VE;12;15964;ENOVIT METIL FL BETA;5;;;;;;;;
VE;12;16045;TELONE II 2014;4920;;;;;;;;
VE;13;13;THIOPRON;300;;;;;;;;
VE;13;17;U 46 COMBI FLUID;4;;;;;;;;
VE;13;40;ETRAVON SYNGENTA;1462;;;;;;;;
VE;13;133;U 46 D-FLUID;15;;;;;;;;
VE;13;346;BAGIR MAX;14;;;;;;;;
VE;13;361;BAGNANTE ANTISCHIUMA S;14;;;;;;;;
VE;13;565;FUMATHANE 510;2000;;;;;;;;
VE;13;630;REGLONE W;54;;;;;;;;
VE;13;886;SENCOR WG;9;;;;;;;;
VE;13;1156;CHEMOL;451;;;;;;;;
VE;13;1544;MESUROL;1;;;;;;;;
VE;13;1562;ERBITOX E 30;141;;;;;;;;
VE;13;1573;BASAMID GRANULAT;60;;;;;;;;
VE;13;1583;MICROTHIOL DISPERSS;1448;;;;;;;;
VE;13;1600;ETRAVON;8;;;;;;;;
VE;13;1714;KERB 80 EDF;57;;;;;;;;
VE;13;1765;MICRO-DROP;2,5;;;;;;;;
VE;13;1850;IDRORAME FLOW;148;;;;;;;;
VE;13;1979;PERFEKTHION;5;;;;;;;;
VE;13;2191;WETTING PLUS;39;;;;;;;;
VE;13;2260;GASTROTOX E;30;;;;;;;;
VE;13;2272;SILLIM;252,5;;;;;;;;
VE;13;2307;VECTOR;15;;;;;;;;
VE;13;2353;BONALAN;233;;;;;;;;
VE;13;2449;ZOLFO BAGNABILE BAYER;0,4;;;;;;;;
VE;13;2518;ACTELLIC 2P;7,3;;;;;;;;
VE;13;2520;ACTELLIC;1;;;;;;;;
VE;13;2634;BUGGY;4251;;;;;;;;
VE;13;2732;GOLTIX;42;;;;;;;;
VE;13;2923;TIOVIT JET;4368;;;;;;;;
VE;13;2934;MICROSOL 90;8;;;;;;;;
VE;13;2950;ADESIL A;61;;;;;;;;
VE;13;2972;BIODAST;10;;;;;;;;
VE;13;2995;ESCARTOX;2139,5;;;;;;;;
VE;13;3065;OLIOCIN;735,25;;;;;;;;
VE;13;3102;OLEOTER;158;;;;;;;;
VE;13;3132;SEPR-OIL;115,25;;;;;;;;
VE;13;3163;U 46 M STAR;59;;;;;;;;
VE;13;3219;CARAKOL AGRO;733,5;;;;;;;;
VE;13;3343;U46 M CLASS;1;;;;;;;;
VE;13;3366;ROGATOX EC;27;;;;;;;;
VE;13;3503;AGRUMIN;46;;;;;;;;
VE;13;3519;METAMBANE;1;;;;;;;;
VE;13;3658;SIPCAMOL E;203;;;;;;;;
VE;13;3754;BAGNANTE SARIAF;222;;;;;;;;
VE;13;3767;FENOXILENE MAX;273;;;;;;;;
VE;13;3771;ROVRAL WG;3;;;;;;;;
VE;13;3793;DITHANE M-45;125;;;;;;;;
VE;13;3800;CRITTAM WG;101;;;;;;;;
VE;13;4012;RELDAN 22;343,6;;;;;;;;
VE;13;4090;MALERBANE CEREALI;6;;;;;;;;
VE;13;4157;IROL PLUS;124;;;;;;;;
VE;13;4199;PENNCOZEB DG;300;;;;;;;;
VE;13;4228;ROGOR L 20;37,25;;;;;;;;
VE;13;4292;ZOLVIS 80 MICRO;50;;;;;;;;
VE;13;4426;DECIS;51;;;;;;;;
VE;13;4552;DITHANE DG NEOTEC;54;;;;;;;;
VE;13;4710;ALIETTE;77;;;;;;;;
VE;13;4833;FANDANGO 360 SL;640;;;;;;;;
VE;13;5152;TIOSPOR WG;260;;;;;;;;
VE;13;5228;CARAKOL;371,5;;;;;;;;
VE;13;5299;MIBIOL;349;;;;;;;;
VE;13;5467;METADENE;20;;;;;;;;
VE;13;5574;LUMAKIDIN 5G;230;;;;;;;;
VE;13;5657;BAGNANTE SCAM;23;;;;;;;;
VE;13;5755;TILT 25 EC;0,5;;;;;;;;
VE;13;5864;CIPOTRIL;1;;;;;;;;
VE;13;5881;PREVICUR;0,1;;;;;;;;
VE;13;6321;STIMOLANTE 66F;17;;;;;;;;
VE;13;6376;ANTISCHIUMA SHAUMSTOP;2,7;;;;;;;;
VE;13;6401;MONDAK 21 S;431;;;;;;;;
VE;13;6556;K-OBIOL DP2;303;;;;;;;;
VE;13;6674;AFALON DS;225;;;;;;;;
VE;13;6704;TIOLENE 80 WG;1726;;;;;;;;
VE;13;6766;BUTISAN S;6;;;;;;;;
VE;13;6945;TOPAS 10 EC;21,65;;;;;;;;
VE;13;6947;TOPAS COMBI;513;;;;;;;;
VE;13;6956;TARGA FLO;1835;;;;;;;;
VE;13;6978;BETTER 400;540;;;;;;;;
VE;13;7020;BAGNANTE CIFO;2;;;;;;;;
VE;13;7055;PASTA CAFFARO BLU;255,5;;;;;;;;
VE;13;7101;LIMAVAL;24;;;;;;;;
VE;13;7368;TURFENE L;46;;;;;;;;
VE;13;7369;SYLLIT FLO;26;;;;;;;;
VE;13;7379;VENZAR;40;;;;;;;;
VE;13;7401;POLTIGLIA CAFFARO 20 DF NEW;1002;;;;;;;;
VE;13;7530;BIOLID E;27;;;;;;;;
VE;13;7543;ERBITOX COMBI;5;;;;;;;;
VE;13;7555;KLARTAN 20 EW;4,65;;;;;;;;
VE;13;7611;ENOVIT METIL FL;33;;;;;;;;
VE;13;7700;MATACAR FL;0,4;;;;;;;;
VE;13;7733;BAYTEROID EW;12,24;;;;;;;;
VE;13;7764;TIOLENE;50;;;;;;;;
VE;13;7767;ACARISTOP 20 SC;0,6;;;;;;;;
VE;13;7876;PIRIMOR 17,5;5;;;;;;;;
VE;13;7916;POLYRAM DF;1689;;;;;;;;
VE;13;7919;TOUCHDOWN;4624;;;;;;;;
VE;13;7922;OPALENE;183;;;;;;;;
VE;13;7943;STARANE;1;;;;;;;;
VE;13;7957;ROVRAL PLUS;33;;;;;;;;
VE;13;7958;RONSTAR FL;8;;;;;;;;
VE;13;7961;RIZOLEX  GOLD;104;;;;;;;;
VE;13;7963;RIZOLEX 50 PB;15;;;;;;;;
VE;13;7984;STRATOS;532;;;;;;;;
VE;13;7998;PRIMOSOL 80 WDG;1;;;;;;;;
VE;13;8023;SUMIALFA ECHO;6;;;;;;;;
VE;13;8105;CIMORAM;21;;;;;;;;
VE;13;8117;BASTA 200;390;;;;;;;;
VE;13;8129;BETOZON 65 DF;14;;;;;;;;
VE;13;8139;MANTA GOLD/FENOTRIX COMBI;108;;;;;;;;
VE;13;8146;GALLERY;1,5;;;;;;;;
VE;13;8156;DEVOX;47;;;;;;;;
VE;13;8157;ZETARAM 20 L;40;;;;;;;;
VE;13;8189;FORCE;1380;;;;;;;;
VE;13;8201;GLISTER;218;;;;;;;;
VE;13;8207;LONTREL 75 G;0,8;;;;;;;;
VE;13;8229;RAPAX;14,15;;;;;;;;
VE;13;8376;ARIANE II;24;;;;;;;;
VE;13;8382;ROUNDUP BIOFLOW;30;;;;;;;;
VE;13;8429;GLYFOS SL;295;;;;;;;;
VE;13;8498;FOLICUR WG;24,4;;;;;;;;
VE;13;8499;EFESTO;426;;;;;;;;
VE;13;8528;FEINZIN 35 DF;41;;;;;;;;
VE;13;8534;CITROLE;97;;;;;;;;
VE;13;8540;PAMPA/GHIBLI;1049;;;;;;;;
VE;13;8542;FORUM 50 WP;418,6;;;;;;;;
VE;13;8547;LOGRAN;0,26;;;;;;;;
VE;13;8601;FOLPAN 80 WDG;25;;;;;;;;
VE;13;8656;GLIFENE HP;20;;;;;;;;
VE;13;8721;NEXTER;4;;;;;;;;
VE;13;8729;FORUM R;749;;;;;;;;
VE;13;8735;TREBON UP;29,28;;;;;;;;
VE;13;8743;GREENEX;14,3;;;;;;;;
VE;13;8795;VERTIMEC EC;6,5;;;;;;;;
VE;13;8797;BINAL PRO/EMINENT COMBI;315;;;;;;;;
VE;13;8801;SCORE 25 EC;48,45;;;;;;;;
VE;13;8803;DOMARK COMBI PB;21;;;;;;;;
VE;13;8838;GERMON BEWURZELUNGSPUDER PER TALEE LEGNOSE;0,5;;;;;;;;
VE;13;8841;CYREN 7,5 G;624,5;;;;;;;;
VE;13;8843;NISSHIN;37;;;;;;;;
VE;13;8859;MASTIFF;1265;;;;;;;;
VE;13;8875;CIMOX 25 WP;4;;;;;;;;
VE;13;8882;ULTRA FINE OIL;12;;;;;;;;
VE;13;8884;BITRON DF;137;;;;;;;;
VE;13;8886;SAFARI;9,36;;;;;;;;
VE;13;8934;SCALA;67,35;;;;;;;;
VE;13;8984;GLIPHOGAN TOP MK;742;;;;;;;;
VE;13;8987;CONFIDOR 200 SL;168,06;;;;;;;;
VE;13;9005;AGIL;1839;;;;;;;;
VE;13;9010;RAMEZIN COMBI WG;3750;;;;;;;;
VE;13;9012;CUPROCAFFARO MICRO;593;;;;;;;;
VE;13;9036;ACTIVUS;3,2;;;;;;;;
VE;13;9131;PYRINEX ME;5;;;;;;;;
VE;13;9148;SYLLIT 355 SC;49,5;;;;;;;;
VE;13;9171;GALBEN R 4-33;4;;;;;;;;
VE;13;9311;CUPROSSIL IDRO 25 WP;5;;;;;;;;
VE;13;9330;GLIFO 41;6,5;;;;;;;;
VE;13;9332;OPEN;1;;;;;;;;
VE;13;9335;SILGLIF MK;29;;;;;;;;
VE;13;9339;BETANAL EXPERT;699;;;;;;;;
VE;13;9364;RAPIDO;1390;;;;;;;;
VE;13;9373;CHORUS;2;;;;;;;;
VE;13;9374;MATCH TOP;2;;;;;;;;
VE;13;9400;GLIFOGAN PRONTO;24;;;;;;;;
VE;13;9404;TETRAPLUS COMBI EC;0,06;;;;;;;;
VE;13;9411;RADIP ORMON;0,4;;;;;;;;
VE;13;9422;EVADE;232,35;;;;;;;;
VE;13;9443;ENDOGERME;10,9;;;;;;;;
VE;13;9463;KLARO KIT;106,75;;;;;;;;
VE;13;9575;DRIBBLING 240 EC;1;;;;;;;;
VE;13;9578;SWITCH;85;;;;;;;;
VE;13;9612;OSSICLOR 30;30;;;;;;;;
VE;13;9631;METRIN EC;12;;;;;;;;
VE;13;9636;OSSIRAM COMBI WP;0,4;;;;;;;;
VE;13;9668;RUFAST E-FLO;5,19;;;;;;;;
VE;13;9673;SEPRA-BAIT;5;;;;;;;;
VE;13;9675;PANTOX 360;1838;;;;;;;;
VE;13;9679;KRISTAL 32 WG;1;;;;;;;;
VE;13;9693;SPORTAK 45 EW;178;;;;;;;;
VE;13;9705;PREVITER;64,7;;;;;;;;
VE;13;9723;DE-SPROUT N;200;;;;;;;;
VE;13;9724;TIOWETTING DF;194;;;;;;;;
VE;13;9726;GLIFOSAN;7,5;;;;;;;;
VE;13;9730;CUPROSSIL IDRO 25 WP BLU;59;;;;;;;;
VE;13;9747;FURY;27,5;;;;;;;;
VE;13;9757;SPYRALE;98;;;;;;;;
VE;13;9758;COPRANTOL WG;88;;;;;;;;
VE;13;9767;NUFOS 7,5 G;144;;;;;;;;
VE;13;9787;MICROBAGNABILE WG;406;;;;;;;;
VE;13;9797;GROLEN;2;;;;;;;;
VE;13;9800;MAVRIK 20 EW;17,27;;;;;;;;
VE;13;9802;COPRANTOL HI BIO;313;;;;;;;;
VE;13;9832;TREK P;243;;;;;;;;
VE;13;9843;BASAGRAN SG;36;;;;;;;;
VE;13;9867;4 STAGIONI;77,25;;;;;;;;
VE;13;9872;AKRIS;35;;;;;;;;
VE;13;9940;ZELIG GR;585;;;;;;;;
VE;13;9941;BUMPER P;336;;;;;;;;
VE;13;9952;COLZANET;3;;;;;;;;
VE;13;9954;JOKER;958;;;;;;;;
VE;13;9963;METIDANE 22;12;;;;;;;;
VE;13;9970;HUNTER;0,5;;;;;;;;
VE;13;10029;KING;33,37;;;;;;;;
VE;13;10048;KUMULUS TECNO;570;;;;;;;;
VE;13;10049;DURSBAN 75 WG;7;;;;;;;;
VE;13;10057;ARPEL WDG;52,5;;;;;;;;
VE;13;10105;RIDOMIL GOLD SL;2,25;;;;;;;;
VE;13;10118;AMISTAR;312;;;;;;;;
VE;13;10127;DECIS JET;211,51;;;;;;;;
VE;13;10154;BORDOFLOW SECTOR;10;;;;;;;;
VE;13;10161;ORTIVA;53,56;;;;;;;;
VE;13;10183;GARLON EV;30,8;;;;;;;;
VE;13;10184;TIMBREL EV;0,8;;;;;;;;
VE;13;10185;ZERGAN EV;32,75;;;;;;;;
VE;13;10224;EMME-H;30;;;;;;;;
VE;13;10230;LUMAPLUS;104;;;;;;;;
VE;13;10233;BORDOSEP;95;;;;;;;;
VE;13;10272;CEREXIL M DG;10;;;;;;;;
VE;13;10275;STELLA E 10;1,6;;;;;;;;
VE;13;10296;IPERION;630;;;;;;;;
VE;13;10297;SINIS 35 WG;1,5;;;;;;;;
VE;13;10305;OIKOS;2;;;;;;;;
VE;13;10306;MISTRAL;180;;;;;;;;
VE;13;10329;FORUM MZ WG;84;;;;;;;;
VE;13;10372;RASIKAL QUICK;361;;;;;;;;
VE;13;10373;CONTEST;15;;;;;;;;
VE;13;10404;CLINIC 360 SL;125;;;;;;;;
VE;13;10423;LUMACHICIDA VEBI;657,25;;;;;;;;
VE;13;10424;VEBIGLYF;123;;;;;;;;
VE;13;10426;PROTIL EC;28,5;;;;;;;;
VE;13;10447;NOVEL DUO;622;;;;;;;;
VE;13;10456;KLARO ULTRA;823,7;;;;;;;;
VE;13;10461;DICOTURF;5;;;;;;;;
VE;13;10465;ROUNDUP MAX;1200;;;;;;;;
VE;13;10477;LAS VEGAS;36;;;;;;;;
VE;13;10491;VEBIRAME FLOW;3;;;;;;;;
VE;13;10494;PREMIUM TOP;2688,75;;;;;;;;
VE;13;10518;PIRESAN PLUS;3;;;;;;;;
VE;13;10532;TELDOR;5;;;;;;;;
VE;13;10552;THIOCUR ZOLFO;2;;;;;;;;
VE;13;10560;PIRETRO NATURA;21;;;;;;;;
VE;13;10563;SWEEL WDG;24;;;;;;;;
VE;13;10565;DICOTIL EXTRA;46,5;;;;;;;;
VE;13;10568;ZOOMER;258,25;;;;;;;;
VE;13;10573;KOCIDE 2000;24;;;;;;;;
VE;13;10579;CARSON COP;9;;;;;;;;
VE;13;10584;SHAMAL MK PLUS;48;;;;;;;;
VE;13;10588;BIOPIREN PLUS;8;;;;;;;;
VE;13;10701;CUMETA FLOW;18;;;;;;;;
VE;13;10715;SILGLIF NF;87;;;;;;;;
VE;13;10734;DUAL GOLD;2987;;;;;;;;
VE;13;10735;PRIMAGRAM GOLD;5164;;;;;;;;
VE;13;10741;METACINQUE;1083;;;;;;;;
VE;13;10752;STEWARD;10,25;;;;;;;;
VE;13;10753;FOLICUR SE;341,65;;;;;;;;
VE;13;10758;BEETUP-TRIO;36;;;;;;;;
VE;13;10771;MOST MICRO;1628,4;;;;;;;;
VE;13;10865;AGROSAN B;76;;;;;;;;
VE;13;10897;AMEGA PLUS;498;;;;;;;;
VE;13;10926;ALTOREX;73;;;;;;;;
VE;13;10929;CHIKARA 25 WG;0,05;;;;;;;;
VE;13;10936;NAAK 480;4;;;;;;;;
VE;13;10939;CP 40 AGRO;27;;;;;;;;
VE;13;10944;KARATE ZEON;31,5;;;;;;;;
VE;13;10973;PYRINEX PRONTO;1;;;;;;;;
VE;13;10976;METEOR;543,51;;;;;;;;
VE;13;10986;KASKO R;84;;;;;;;;
VE;13;10999;BETANAL SE;117;;;;;;;;
VE;13;11011;DASH HC;640;;;;;;;;
VE;13;11045;DODIPREV 35;50,75;;;;;;;;
VE;13;11059;BIOPOWER;484;;;;;;;;
VE;13;11102;HELIOSOUFRE S;2,8;;;;;;;;
VE;13;11106;MANFIL 75 WG;25;;;;;;;;
VE;13;11119;FLINT;2,59;;;;;;;;
VE;13;11127;HOPPER BLU;50;;;;;;;;
VE;13;11150;ALL SEASONS;0,25;;;;;;;;
VE;13;11157;PROPYDOR;52;;;;;;;;
VE;13;11173;AVAUNT EC;394,5;;;;;;;;
VE;13;11190;PENCOR 10 EC;6,8;;;;;;;;
VE;13;11201;PROPYFLOR;7;;;;;;;;
VE;13;11204;RIZOSOL 50;12;;;;;;;;
VE;13;11206;CODACIDE;75;;;;;;;;
VE;13;11243;LEOPARD 5 EC;131;;;;;;;;
VE;13;11253;CALLISTO;971;;;;;;;;
VE;13;11282;KEMIFAM TRIO FL;58;;;;;;;;
VE;13;11301;SPHERE;79;;;;;;;;
VE;13;11307;AGRIRAT;32;;;;;;;;
VE;13;11310;CHIMIGOR 20;12;;;;;;;;
VE;13;11341;STARANE GOLD;144;;;;;;;;
VE;13;11345;ZOLVIS 80 WDG;122;;;;;;;;
VE;13;11353;FUSILADE MAX;30;;;;;;;;
VE;13;11355;TAMIFUM;550;;;;;;;;
VE;13;11360;GRIP 25;12,9;;;;;;;;
VE;13;11377;OXYFLUOR;7;;;;;;;;
VE;13;11382;GARDENE PLUS;48;;;;;;;;
VE;13;11393;BEETLE;33;;;;;;;;
VE;13;11403;MELODY COMPACT;531;;;;;;;;
VE;13;11416;OVIPRON TOP;69;;;;;;;;
VE;13;11418;ROUNDUP 450 PLUS;62;;;;;;;;
VE;13;11432;VERDEVIVO ANTICOCCINIGLIA;4;;;;;;;;
VE;13;11435;FLORANET;3;;;;;;;;
VE;13;11448;KICKER;61;;;;;;;;
VE;13;11449;GARDOPRIM GOLD;485;;;;;;;;
VE;13;11467;SLUGMET;12;;;;;;;;
VE;13;11497;CRITTOVIT WG;240;;;;;;;;
VE;13;11499;BUSTER;0,4;;;;;;;;
VE;13;11505;READY GERMIPLUS;84;;;;;;;;
VE;13;11523;SEPRADINA SC;63,2;;;;;;;;
VE;13;11525;FUNGIDINA;92,1;;;;;;;;
VE;13;11526;SULTAN;22;;;;;;;;
VE;13;11527;PYRINEX QUICK;85,45;;;;;;;;
